subject,text
Language,"If we reached for Germanic roots to make new words, we'd call a television a farseer because indeed, that's what the word is in German, fernsehen. So why do we have Greek and Latin in our vocabulary? Because England was colonized by French speakers almost a thousand years ago. Imagine what English will sound like in another thousand years. Anyway, thanks for coming on this tangent with me. David out for real this time, bye.."
Language,"That's right, I'm talking about connotation. The way the word feels, the context around it. Imagine a rock in a stream. Well, connotation is the way that culture flows around the word. This is distinct from denotation, which is more like the dictionary definition of a word. Companion and buddy both have similar denotations. They both mean friend, but companion is a much more formal sounding word than buddy. Which originated as a piece of slang from the 19th century."
Language,"So even though their denotation or their literal definition is the same, they feel different. The connotation of companion is formal while the connotation of buddy is friendly and casual. Good readers pay close attention to the words the author chose to use. They picked those words for a reason. How do those words make you feel? What is the author trying to imply? How do the words propel the overall tone or theme of the text? So connotation is about word choice, sure. But it's also abut setting a tone."
Language,"One way you set tone is by expressing an opinion. So some words may have a similar denotation but very different connotations. For example, let's say I was describing someone whose behavior was nice, like they were behaving in a kindly way. The way I described that person can express how I, as a writer, feel about that behavior. If I trust the person, I could describe them as sweet as sugar."
Language,"""Oh, Jake's such a sweet guy."" ""Love that Jakey boy!"" But if I didn't trust that person, like if I thought that this hypothetical Jake's show of kindness was fake, I could say that he was cloying or syrupy. And those words also means sweet, but they have a connotation of too much. Cloying means too sweet. So you can sort these words in the positive and negative connotations. Sweet is positive, cloying is negative. Some words will have neutral or uncertain connotations and that's okay, too."
Language,"But it doesn't just have to be straightforwardly positive, negative or neutral either. You can just use connotation for the sake of poetic license or building a motif. Let's say I was writing a story about someone who started a plant nursery, and I wanted to use words that described growth. But I also wanted to build in connotations about nature or plants throughout the piece. And in this example I'm a news paper reporter and I'm doing a profile of someone in my town, let's call her Genevieve."
Language,"Genevieve Jenkins, proprietor of Jenkins Orchard Supply. She's ready for the outdoors, she's got her big sun hat, she's got her hoop earrings, she's got her little name tag, she's got a little plant necklace. She seems like a nice person. Okay, I could say, ""Jenkins Orchard Supply was a great ""success in its new location."" But if I wanted to put in a little bit of that nature note, I'd say, ""Jenkins Orchard Supply flourished in its new location."" Because flourished is related to the word flower."
Language,"To flourish is to grow. Grow and flourish have a similar denotation, but they have different connotations. Grow can refer to plants, but it can refer to anything that increases in size. A little sponge toy can grow when you place it in the cup of water, but it won't flourish. Flourishing has a connotation of flowering and success. Continuing this idea, I could talk about how Ms. Jenkins decided to settle on the location of her plant nursery."
Language,"And rather than say that she settled into the neighborhood, I could say instead that she put down roots there. Now, these are kind of extreme examples. These nature words and expressions are kinda getting close to jokes or puns, but I'm trying to be extra obvious here about the plant thing so that you can learn to detect more subtle connotations in the future. And connotation can be so personal, too."
Language,"There may be words that have important emotional resonance for one person that are basically meaningless to anybody else. When I was a kid, I cycled through pretty much every much team sport: Baseball, soccer, basketball. I wasn't good at any of them, but I was especially terrible at basketball and I remember very particularly the way that coaches would call out, ""Good hustle, David, good hustle!"" Because that was the only thing that I could do especially well."
Language,"I couldn't dribble, I definitely couldn't shoot. And my passing game was not great. So even now, I associate the phrase, ""Good hustle,"" with you're not especially good at basketball. Which is a shame because I'm tall now. My experience is specific to me, it's not universal. It's very unlikely that you share that same connotation with the word hustle. A fun game to play is to come up with a word and then list all the synonyms for that word you can imagine, and then sort them by connotation."
Language,"If you are like me, the kind of person who enjoys sorting jelly beans by color, you will get a similar amount of satisfaction from that exercise. So look out for connotations as you read, as you write. Words carry their dictionary meanings, but they also carry other cultural meanings as well. And that's connotation. You can learn anything, David out.."
Language,"(tense big band music) Friday was a very straightforward, almost relentless, character and the catchphrase associated with his character was ""Just the facts."" ""All we want are the facts, ma'am,"" was the sort of thing that he would say. And that's what we're talking about today: just the facts. There's this idea called objectivity. That you can talk about something without inserting any opinions which are personal thoughts or beliefs."
Language,"Doing this, being objective, is very difficult; opinions want to creep in. So what does it mean for a summary to be objective? It means it isn't influenced by feelings or opinions, it's not written in the first person, it's about the text, not me, and it's not a judgment or a review of the information. Let's be clear here; it's not bad to have opinions. In my opinion, it is good to have opinions, but they do not have a place in summaries. You can put opinions to use when you analyze or evaluate something."
Language,"When you're looking at summaries and you're trying to determine whether one is objective or not, look for words that cast judgment. Does the writer say something is good or terrible or useful or useless? Let's do this together. I'll take this text and summarize it without any opinions. Polar bears hunt for seals on thick sea ice in the Arctic. As the Earth grows warmer, though, sea ice gets thinner."
Language,"With less stable ground, some hungry polar bears search for food inland, often dangerously close to human environments. Although polar bears usually keep to themselves, a very scared or angry one could attack, and even eat, a human. Several villages have set up polar bear patrols as a result. The patrollers zoom around on snowmobiles, using bright lights and loud noises to scare away polar bears. Hopefully, the polar bears find another snack later on."
Language,"Here's my summary: Climate change causes polar bears to encroach on human habitats to search for food. As a consequence, these villages have set up polar bear patrols to frighten them away. As a person who cares about climate change, as well as the wellbeing of bears and human beings, I have all sorts of opinions about this, but for the purposes of summarizing that paragraph, I have to put them aside. Just the facts, ma'am."
Language,"(Dragnet theme) If you get good enough at making objective summaries, you'll start noticing when opinion creeps into things you expect to be objective. And it won't be obvious like bears are terrible and humans are right to scare them away or climate change ravages bear habitats, sending defenseless bears into the jaws of doom: human villages. But it might be in the way a story is framed. Like, there's a difference between bears move into human habitats and bears are forced into human habitats."
Language,"What causes them to move? Forced by whom or by what? Sometimes what's not in a text can be as important as what's in it. Experiment with this a little. Try summarizing some news articles and see if you can restate the facts of the stories without inserting any opinions. It's a fun challenge and it may expose an opinion where you didn't expect to see it. Objectively, you can learn anything. David out. Constant vigilance!."
Language,"""This is my position; you should share this position, and here is why."" Argument does not sneak, it does not come in through the back. It is supported by reasons, evidence, examples. Not just pure opinion, not just cherry-picked stories: data, fact, observable reality. There is a place for pure subjective opinion, and it is the realm of the movie and the restaurant review."
Language,"""I did not like this movie because I didn't laugh at its jokes."" ""I did not enjoy the hamburger I got because I found it too dry for my liking."" This is not what we're talking about today. Obviously, argument is rooted in opinion and subjective personal preferences, but those opinions need to be backed up with evidence. Let's compare arguments for and against a tax on soda."
Language,"Now, this writer argues that sugar contributes to obesity, and therefore, people should be prevented from buying soda, which is full of sugar on the grounds that it is bad for them, let's take a look. The soda tax could alter many people's behavior, causing them to stop buying sugary drinks. Some foods are necessities like milk, eggs, and bread. People will buy them even if the prices increase. Sugary drinks aren't necessary."
Language,"If the price goes up, people will buy fewer sugary drinks and they won't be consuming as much sugar, therefore, the obesity rate will go down. Whereas this author counters that people have a right to make what they see as unhealthy decisions. Soda and other sugary drinks have been targeted because they lack nutrition and are basically just liquid sugar. Most people would agree that proper nutrition is important for maintaining a healthy lifestyle."
Language,"However, do legislators have the right or responsibility to regulate people's sugar intake in order to improve their health? I say, no. All right, let's evaluate these claims. For the first argument in favor of the soda tax, how do we know this is true? What evidence does this author give that this tax will alter people's behavior? What evidence does this author give that sugary drinks aren't seen to be as essential as milk? After all, not everyone can or does drink milk."
Language,"In the piece, the evidence that the author gives us is this table, which shows how much sugar is in soda per serving, but it doesn't use evidence to connect sugar consumption to unhealthy outcomes. All this says is, soda has a lot of sugar. I wanna see evidence, I wanna see studies. How do we know this tax would change behavior? Good readers think through the impacts of an argument."
Language,"If this tax went into effect, what would the consequences be? Are there faults in the author's logic? It might stop some people from buying soda, but in an unfair way. Here's how I'm processing this as a reader. If you take a bottle of soda that previously costs, say $2, and the tax makes it $10, that will make it more difficult to purchase. But to a millionaire, the difference between $2 and $10 is basically nothing. Whereas to a poor or middle class person, that $8 difference adds up pretty quickly."
Language,"I see this as a possible unintended consequence of this proposal, that it hits poor people harder than rich people. As readers, it's not just our responsibility to interpret what the author is saying, we also have to ask ourselves, what are they not saying? In the second argument, the author is arguing that it isn't the government's responsibility to determine how much sugar people consume, and therefore taxes on sugary drinks are unnecessary."
Language,"So now I'm asking, whose responsibility is it to determine how much sugar is in a drink? Why is sugar so inexpensive to begin with? Do legislators have a responsibility there? Now we know it's not legal to bottle rat poison and sell it as tea, but whose responsibility is that? What isn't this author saying, and how does not saying it serve their argument? They're not saying what the government could or should do, only what it shouldn't do."
Language,"And this is why I want you to be skeptical whenever you read anyone's argument about anything. You need to figure out what the terms of the debate are. What does the argument assume as a given? What's a problem worth fixing? What are the trade offs that the writer thinks are acceptable? So when you encounter an argument in text, look for the claims, and then look to see if those claims are backed up with data-supported reasoning."
Language,"Is the author using evidence and logic? Do they anticipate objections to their arguments and push back on or incorporate those critiques? Above all else, I want you to remain skeptical. Everyone's selling something, even me. It's just the thing I'm trying to sell you is the fundamental idea that you can learn anything. You've got this, Readers. David out.."
Language,"You should be skeptical of all informational writing until the writer gives you a reason to trust them. Honestly, you should be skeptical of me until I give you a reason to trust me. Who am I, after all? Just some stranger on the internet. Well, that's a little unfair, actually. You probably knew about Khan Academy well before you watched this video, which means you have a sense that the information we teach is reputable or trustworthy."
Language,"So, maybe I'm already at an advantage for you trustworthinesswise, because you associate me with an institution you already have good feelings about. When an author writes for informational purposes, they want you to believe that they're telling the truth, but you can't just accept that on faith. No human being is so important that they can't be bothered to explain themselves. Now, let's be clear, that doesn't mean that everyone you disagree with personally owes you an explanation."
Language,"It just means that you don't have to swallow their arguments hook, line, and sinker. So, how do we move forward? We can't just go around in a nightmarish swirl of misinformation, never knowing whom to trust. That's no good. Society couldn't function. Imagine looking at the weather report and saying, ""I don't believe you!"" And then, walking outside your home in shorts when the forecast calls for snow. That would be terrible, for you."
Language,"The key is to ask yourself, ""Why should you trust the weather forecast?"" forecasters are scientists, specifically meteorologists. Their job is to study weather patterns and make predictions. And that doesn't mean they always get it right, because they're making what amounts to educated guesses about the weather. But their expertise and their access to weather monitoring equipment make them likelier to know what the weather's going to do than the average person would."
Language,"And this is basically the test you should bring to all informational writing. Good readers look for clues to establish trustworthiness, to establish that the author knows what they're talking about, that they've done the research, that they're an expert worth listening to. Someone who hops on YouTube and says, ""Here's why your teachers are lying to you ""about the goblins who live in the moon,"" is someone that warrants some skepticism, a little side-eye."
Language,"Also, how awesome would it be if there were moon goblins? And why would anyone want that information to be kept secret? Okay, when you look at a text, you have to wrap your head around three big things. One, the main idea or the claim. What is the author trying to say, explain or convince you of? Two, the evidence for that claim? What are the facts, details, or other pieces of information that tell us that that claim is true or accurate? And three, the reasoning."
Language,"How the evidence prove that the claim is true? Okay, so let's imagine that this conspiracy guy on YouTube is trying to make the case about those goblins. Let's listen in on his argument. - [YouTuber] I firmly believe that there is a colony of goblins living inside the moon and the government is keeping this information from you. How do we know this? Look at the moon! See that little squiggle? You were taught that was just a crater, but it isn't! It's actually the tip of an enormous goblin moon base."
Language,"How do I know that? The goblins told me so. I have a special phone line from my house to the moon goblins. And through me, they can answer any questions you've got. Our moon door is always open, the goblins tell me. -    All right, so, what's the claim? Goblins live inside the moon. What's his proof? What we think is a crater on the moon is actually a goblin moon base. What's his reasoning? What backs that up? He says the goblins told him so."
Language,"Now, is that evidence? Or is that just something he's telling us? Well, one way we can know he's probably full of baloney is that only he can talk to the moon goblins. Right, he says he's got a special phone line. They can answer questions through him. We can't talk to the goblins. We can't have access to any of their information. He's behaving like the information is freely out there for anyone, but it isn't. You have to go through him."
Language,"So, can the stuff he's saying be independently verified? That is to say, can anyone other than this person prove that there are moon goblins or that that crater is a moon base? Are there photos or video from those goblins? And if not, why not? This doesn't pass the smell test for me. There's proof, but only I get to see it, is not proof. That's just made up. When it comes to making arguments, you have to show your work. A good writer has to earn the trust of their audience."
Language,"And a good reader has to make a writer work for that trust. ""What does that look like?"" I hear you asking. Excellent question. Let's take a look at a piece that does its homework. Okay, let's read. ""There are some conspiracy theorists ""that claim that NASA's moon landing missions ""in the late 60s and 70s never happened, ""despite the mountain of evidence to the contrary."
Language,"""They claim that the photographs were faked, ""the mission recordings were scripted, ""and the moon rocks were nothing more ""than ordinary earth rocks. ""Perhaps you are among these conspiracists. ""If so, let me prove to you ""that the moon landings took place. ""Perhaps you are skeptical of the US government, ""which was in the middle of the Cold War ""with the Soviet Union and a shooting war in Vietnam. ""Perhaps you believe that any information from NASA ""is therefore suspicious."
Language,"""Fortunately for you, ""there is plenty of third-party evidence ""that Americans traveled to and landed on the moon. ""An observatory in the UK that previously observed ""the Russian launch of the Sputnik probe ""used its radio telescope ""to observe the 1969 moon landing. ""The Bochum Observatory, this one in Germany, ""also confirms that mission."
Language,"""Finally, present-day photos ""from many different space agencies around the world ""have confirmed the presence of footprints, rover tracks, ""and the lunar rovers themselves. ""In order for a moon landing to have been faked, ""the rocket scientist James Michael Longuski ""estimates that more than 400,000 people ""who worked on the projects in some capacity ""would have had to keep the conspiracy a secret."
Language,"""In his 2006 book 'The Seven Secrets of How to Think Like a Rocket Scientist,' ""Longuski suggests that given how complicated it would be ""to fake such a project, ""it might actually be easier to just go ahead ""and do the moon landing in the first place."" So, if you don't believe the US government, this writer is saying, let's look at some other sources. How do we know those sources are real? Well, we have some names to look into to independently verify it. We've got this rocket scientist."
Language,"We have the name of this German observatory. We could look into and verify these statements. It's not just one guy asserting that there's goblins on the moon. It's someone saying here are some non-NASA sources that can confirm that Americans landed on the moon. Be careful out there. It's a wild world of people who wanna bend your brains and turn you against your neighbors. Use your brain, your heart, and your reading skills to fend them off, as you develop your principles. You've got this, readers."
Language,You can learn anything. David out..
Language,"How do we know that though? How did J. R. R. Tolkien, as an author, develop that theme in the text? How can we go deeper, beyond that headline of the Ring equals the dangers of absolute power? Good readers can look at a whole text from beginning to end and identify where the author purposefully chose words, included details, or directed action that develops or reveals the overall theme."
Language,"It's not just that characters say, ""Oh, no, the Ring's super-dangerous."" In fact, I believe in ""The Fellowship of the Ring, Gandalf says, ""No, with that power, ""I should have power too great and terrible. ""And over me, the Ring could gain a power ""still greater and more deadly. ""Do not tempt me!"" The characters say that, they do, but it's also about how they behave around the thing."
Language,"It's how the plot is shaped around this object and how a group of people come together to identify this Ring as a dangerous, magical artifact that needs to be destroyed for the good of the world. It's not just dialogue. It's also descriptions by the author and actions taken by the characters."
Language,"So let's go through some of the ways that an author can develop theme within a story, with the important caveat that you won't always be able to detect a theme in a text until you're already finished reading it for the first time. This, to me, is one of the great pleasures of rereading. You've already worked hard to get an understanding of the text, so now you can go back and pick up all the stuff you might not have noticed the first time."
Language,"So one way to develop theme is through the repeated use of a symbol or an object. The Ring in ""Lord of the Rings"" is a great example because characters are always talking about it. But it could really be anything, a design, an object, an animal. Imagine a story about a child who wants to grow up to be an engineer that develops airplanes. And throughout this story, birds keep showing up, birds on the protagonist's windowsill, her favorite teacher's bird earrings, maybe she has a best friend named Robin."
Language,"And from that, we can see the idea of flight is a theme in this story, and all of these bird-related things go back to this character's desire to take flight. Changes in setting are a fine way to develop themes. How is a location portrayed? How does it match with the way characters feel or behave when they appear in these locations? Imagine a character who desperately wants to be alone. So at a tense portion in the story, she flees to a distant mountaintop."
Language,"When she gets there, what's the weather like? Is it cold, snowy, and forbidding on the mountain? Is it an active volcano, bubbling with lava? Is it clear, peaceful, full of snowdrops and mountain goats? What would an author be trying to say with those decisions? How should we, the reader, feel about that character's solitude? If it's snowy and forbidding, is it a symbol of the character's coldness, of their hardening up? Does the volcano reflect the character's explosive potential? Or does the beauty of the lonely mountaintop mean this was the right decision for the character to take? Dialogue that repeatedly references a similar idea can be a way to develop theme."
Language,"When characters mention something a lot, it's probably because the author is thinking about it and maybe wanted to build it intentionally into the story. Imagine a teenager in Ancient Rome who's preoccupied with honor and his family name and how he's worried he won't live up to the achievements of his ancestors. If that's something that he's insecure about, he might think about it often or talk about the concept of honor or the social standing of his family."
Language,"You can also see this presented as explicit lessons by a sage character, usually older and wise. Think of Moana's grandmother or of Yoda. They'll say something explicit like, ""Go do the thing your heart wants, Moana,"" or, ""Trust that the energy of the universe ""will make you a really good space wizard, Luke."" I'm paraphrasing here. Or think of Dorothy in ""The Wizard of Oz,"" saying, ""There's no place like home."" She says it again and again. The words are so powerful that they're used as a magic spell."
Language,"And words so powerful that they become magic is really just another way to say theme. It doesn't need to be said aloud to be thematic. Some of the most powerful moments in storytelling come from action, not just dialogue. Momentous character decisions, like Maui giving up his powers to save Moana or Harry Potter's climactic battle with Voldemort, are chock-full of themes, self-sacrifice, the power of love, the importance of honesty. Some of these themes can be expressed without speaking a single word."
Language,"And I should be clear. Sometimes you need to finish the story before you can look back on it and understand how parts of it contribute to the theme. You might need to get some distance before you can see how all of the pieces fit together. If something really sticks with me, sometimes I like to go back and reread parts of a book once I've gotten a sense of its theme, to see how the author has threaded theme through the text."
Language,"Now, if you look very closely at the videos I make here at Khan Academy, if you really squint your eyes and listen carefully, you'll notice that all of them share the same theme, which is you can learn anything. David out.."
Language,"If ordinary writing is like talking, then poetry is like singing. Poetry is a way of making art with language. Poems can express huge ideas or feelings. They can be about the sound or rhythm of language, or they can be goofy, little jokes. It's like any other kind of writing. Poems can be about everything or they can be about nothing at all. They can be funny, or sad, or sweet. They can rhyme. They can very much not rhyme. And all of that is, in my opinion, absolutely wonderful."
Language,"I think of some poems as condensed ideas that contain a lot of ideas in small amounts of text. So every word matters a lot. There's a little light bulbs representing ideas. So I'm gonna look at a couple of poems today in order to describe some parts of a poem. Let's begin with the poem ""Cat"" by Marilyn Singer. It goes like this. I prefer warm fur, a perfect fire to lie beside a cozy lap, where I can nap, an empty chair when she's not there. I want heat on my feet, on my nose, on my hide."
Language,"No cat I remember dislikes December inside. So the person who wrote this poem, Marilyn singer, is the poet for stories. The person who writes the poem is an author, but for poems, the writer is a poet, but who is telling the poem? Who's speaking? The person whose voice we hear in a poem is called the speaker, which is another thing I like about poetry. When you're having trouble understanding a poem, read it aloud. Part of the pleasure of poetry for me is hearing the words bounce around as you say them."
Language,"And then this poem, I'm pretty sure the speaker is a cat. Now you'll notice there are only three sentences in this poem, but they're separated into 15 lines. You can see these lines have anywhere from one to four words in them. Lines can be as long or as short as a poet likes, but here the poet is creating these line breaks to indicate pauses and rhythms, right? Like normally we wouldn't start a new line here, if this were prose, which is what we call all other forms of writing."
Language,"Prose uses normal sentences and paragraphs, right? The poet is choosing to create line breaks in order to change the way the sentence or the line looks on the page. Poetry is not just about how it sounds. Sometimes it's about how it looks as it's written. Now, in addition, the poet is also using spaces to scoot these three phrases over as well as this word inside. The words themselves are scooted in. They're curled up and feeling cozy, like a cat by a fire in the middle of December."
Language,"You'll also notice that some but not all of the lines rhyme with each other. And let's take a moment to think for a second. What is rhyming really? One way to think about it is when the ending sound of a word matches the other ending sound of a word like lap and nap, or when a bunch of sounds match each other throughout a pair of words like remember, and December, I want to be super clear about this part because I was already out of high school before I learned this thing, but poems don't have to rhyme."
Language,"They can, but they definitely don't have to. I have one more poem part to describe to you. And to do it, I wanna use Billy Collins poem ""Litany"" which sounds like a fancy poem at first, but then becomes much more conversational. I'll end by reading the first three stanzas, which are these paragraph looking things. Not all poems are broken into stanzas, but this one is. So those are some parts of the poem. To review, a poet writes lines."
Language,"The place where each line ends is called a line break and a group of lines together in a paragraph is called a stanza. The voice that tells us the poem, the poem's narrator is called the speaker. Some poems rhyme, others don't. Here's a snippet of ""Litany"" by Billy Collins. Litany. You are the bread and the knife, the crystal goblet and the wine. You are the dew on the morning grass and the burning wheel of the sun. You are the white apron of the baker and the marsh birds suddenly in flight."
Language,"However, you are not the wind in the orchard, the plums on the counter, or the house of cards. And you are certainly not the pine scented air. There is just no way that you are the pine-scented air. It is possible that you are the fish under the bridge. Maybe even the pigeon on the General's head, but you are not even close to being the field of corn flowers at dusk. There's more, but I'd love it if you looked it up and read it aloud yourself. You can learn anything. David out.."
Language,"Once we've sussed out whose perspective a story or a poem is being told from, what's next? What else is there to talk about? Well, I think it's useful to remember that stories and poems don't just happen. They don't just suddenly, spontaneously exist. Creating them is work. And it's the result of a whole bunch of decisions made by a writer. So, who is the point-of-view character or characters? What does that mean for the story? Ultimately, a point of view is an author's decision."
Language,"So, when an author chooses to center a story on one character, how does that change the story they tell? Would the story be different if it were centered on a different character? How does that point of view impact the way the story gets told? Imagine a rocket scientist with a mouse in her pocket, and they're going to inspect a spaceship under construction."
Language,"I'm gonna give you two little snippets in what's called close third person perspective, where there's a narrator, but their point of view is attached to a character. We get to see through their eyes, experience their thoughts. So, first, we're gonna hear from the rocket scientist. ""Leaving the lab, Dr. Harper strode confidently ""into the spaceship hangar, ""clipboard in hand, pet mouse in pocket."
Language,"""Launch day was only eight months away, ""and Project Juno still had so many bugs to work out, ""but she was certain that the test she'd conduct today ""would help her solve the air filter problem. ""The starship sat before her in a pool of light, ""a deep bluish-black craft, ""once an idea that had lived only in her mind, ""but now it was a real physical object. ""She dug around in her pocket ""and fed Persephone a sunflower seed."" Now, let's take that again from the mouse's perspective. ""Persephone T."
Language,"Mouse ""clung to the lip of Tatiana's jacket pocket, ""as they passed from a small cold room ""into a much larger, warmer, and brighter room. ""It had been four hours since she'd had anything to eat, ""and she was cranky. ""In the middle of the big, bright room ""was a big bluish black shape. ""Persophone didn't know what it was, ""and frankly, it looked kind of like a bird, ""which was weird and a little frightening."
Language,"""But it hadn't moved ""the last time Persephone and Tatiana were in there, ""and it wasn't moving now. ""So, Persephone guessed it was asleep. ""She chirped impatiently, ""and Tatiana gave her a sunflower seed."" You see, the same things happen in each story. Dr. Harper goes from her lab to the spaceship hangar, and then, she feeds her pet mouse a sunflower seed. But when we hang out with Harper's perspective, we get her thoughts and we see what she thinks is important."
Language,"But when we're reading from Persephone the mouse's perspective, she doesn't care about the spaceship, she doesn't know what it is. As readers, it's useful to ask how a writer is developing a character's point of view through a story. What are the abilities and limitations of a point-of-view character? Persephone the mouse is small. She can sneak through little holes in the wall or hide in the jacket pocket of a consenting human being. But Dr."
Language,"Harper has, you know, an astrophysics doctorate and opposable thumbs. She can open doors, design a spaceship, plan its flight trajectory. This is kind of an extreme example because one of these characters is a human being and the other one is a mouse. But even among different people, we can imagine very different stories. Characters and stories are just like real people. They have strengths and weaknesses, knowledge about some things and ignorance about others."
Language,"Sometimes, they tell the truth, and sometimes, they lie. This is especially important in first-person books, where everything we read comes to us directly from the point-of-view character. You have to open yourself up to the possibility that the narrator can be wrong about stuff. They can perceive things incorrectly, or be blinded by their own assumptions, or just be confused. They could also just be lying. But they could also just be innocently wrong and confused."
Language,They could look at a spaceship and think it's a bird. Narrators that are wrong or misinformed or actively trying to trick you are called unreliable narrators. Reading a book narrated by an unreliable narrator turns the relatively straightforward process of reading into a tug of war.
Language,"How do I know I can trust what the narrator is telling me? Ask yourself, what does a narrator think? What do they feel and what do they do? When you can answer all of those questions, you can begin to put their perspective into words. If you can identify the biases or the perspective or the ignorance of a point-of-view character, you can start to correct for it as you read, and use that understanding of the point of view to better understand the story as a whole."
Language,"Something important to remember is that the storytelling character is not the same thing as the author. The author creates those characters and is literally the person who writes the words. But if I wrote a story about an ogre who eats children, that does not make me an ogre who eats children. I would never eat children. They taste horrible. You can learn anything. David out.."
Language,"You'll notice it has almost no words in it, at least in this form. Now, let me show you the script. Pages three and four, panel one. A double-page spread, the whole greenhouse revealed, in widescreen. It's glorious. Wisps of steam curl up from bubbling patches of pool, green kelpy tendrils twine up the sides of the building. Everything is suffused with a delicate, green glow. Absent the gro-lights, some of the algae fluoresce in a range of cool-spectrum colors. But primarily greens."
Language,"Eugene is dwarfed by its almost cosmic magnificence. Caption, I can't describe it. None of that language, except for the caption, shows up in the final layout. All of that was me, the writer, giving art direction to Cour, the illustrator. Then they translated that language into their own version. I think it's a pretty faithful translation. My words are translated through Cour's design sensibilities and turned into artwork."
Language,"When you translate a written work into a different medium, whether it's illustrated, animated, recorded, or performed live it changes. It becomes a fundamentally different object. As readers, it's a valuable skill to explore how a text changes as it shifts from one medium to another. And when I say, medium, I mean a style of work, like a stage play, a film, a graphic novel, and audio drama, any of that. Good readers analyze those changes and use them to understand decisions that creators make."
Language,"If you're watching Romeo and Juliet and the director has made the decision to dress everyone in towering robot suits, a detail that is definitely not in the play as written, what does that decision tell you? What does it mean to you? Maybe you have had the experience of reading a book series that was important to you and then they made it into a movie and you were so excited to see the movie, and you sat down to see it and it was awful."
Language,"Like, they cast the wrong actors and they simplified the plot until it made no sense, and it just didn't feel right. That feeling is an example of this tension, this change, between a written material and its visual adaptation. Sometimes it can be bad, sometimes it can be good. Some readers can imagine what characters in books look or sound like, hearing them in their mind's ear, seeing them in their mind's eye."
Language,"The way your imagination renders a character is going to be different from how someone else's imagination does it. So let's compare the script for this audio drama we've got on Khan Academy, Hands Off My Phone, and let's compare that against the recorded version. So first, I'm going to put up the script and I'd like you to pause the video and just read it to yourself very quickly. And now let's take a listen to the recorded version. (upbeat music) (bell ringing) - [Sebastian] Oh no he didn't."
Language,"That is so harsh. - [Valentina] Right? - [Sebastian] Your dad took your phone away, just for getting a D on the history test? - [Valentina] Yep. - [Sebastian] My mind is blown. - [Valentina] Mine too. - [Sebastian] I mean, that was an easy test. - [Valentina] What? - [Sebastian] I can't believe you got a D. - [Valentina] Hey! That's not really-- - [Sebastian] And your dad is the school principal, and he took your phone away. Whoa. (chuckling) - [Valentina] You know, this isn't really helping."
Language,"- [Sebastian] Your life is so bleak right now. -    So you can read that script and think, oh hey, Sebastian is being earnestly sympathetic. Like, he really recognizes that his friend is hurting, but when you hear that performance the way I interpreted this line is that Sebastian is low-key roasting Valentina. He's not saying your life is so bleak in a kind way. He's rubbing salt into the wounds and being a dingus about it."
Language,"There's also other stuff that's not explicitly in the script like, that opening musical sting. (upbeat music) And the ringing of the bell. (bell ringing) Or those background school noises. All of that is meant to represent the fact that you're listening to a fictional show that takes place in a school setting. Does it work? That's for you to decide. When you watch or listen to a performance or a recording, or when you look at illustrations, ask yourself some questions."
Language,"For an audio piece, how do the sound effects, the acting decisions, and the music impact the story or affect the meaning of the words the characters say? How does the way an actor delivers a line change its emphasis? Was someone being sarcastic or sincere in a way you didn't expect, for example? For an illustrated story, how do those illustrations help you understand the author's tone and do you agree with those choices? Is the author's interpretation of the story the same as yours? For a TV show, or a movie, or a play, in addition to all the decisions made by actors about how to use their voices, shape their faces, or hold their bodies, how does the set tell the story? How do costumes tell the story? How does lighting or special effects impact the tone? For TV and film, how does the camera impact the way the story is told? The way a piece of film text is edited, its cuts, its angles, its rhythms, can help shape the way you, as a viewer, as a reader of visual text, understand it."
Language,"And if you can learn that, then you can learn anything. David out.."
Language,"(tense big band music) Friday was a very straightforward, almost relentless, character and the catchphrase associated with his character was ""Just the facts."" ""All we want are the facts, ma'am,"" was the sort of thing that he would say. And that's what we're talking about today: just the facts. There's this idea called objectivity. That you can talk about something without inserting any opinions which are personal thoughts or beliefs."
Language,"Doing this, being objective, is very difficult; opinions want to creep in. So what does it mean for a summary to be objective? It means it isn't influenced by feelings or opinions, it's not written in the first person, it's about the text, not me, and it's not a judgment or a review of the information. Let's be clear here; it's not bad to have opinions. In my opinion, it is good to have opinions, but they do not have a place in summaries. You can put opinions to use when you analyze or evaluate something."
Language,"When you're looking at summaries and you're trying to determine whether one is objective or not, look for words that cast judgment. Does the writer say something is good or terrible or useful or useless? Let's do this together. I'll take this text and summarize it without any opinions. Polar bears hunt for seals on thick sea ice in the Arctic. As the Earth grows warmer, though, sea ice gets thinner."
Language,"With less stable ground, some hungry polar bears search for food inland, often dangerously close to human environments. Although polar bears usually keep to themselves, a very scared or angry one could attack, and even eat, a human. Several villages have set up polar bear patrols as a result. The patrollers zoom around on snowmobiles, using bright lights and loud noises to scare away polar bears. Hopefully, the polar bears find another snack later on."
Language,"Here's my summary: Climate change causes polar bears to encroach on human habitats to search for food. As a consequence, these villages have set up polar bear patrols to frighten them away. As a person who cares about climate change, as well as the wellbeing of bears and human beings, I have all sorts of opinions about this, but for the purposes of summarizing that paragraph, I have to put them aside. Just the facts, ma'am."
