subject,text
Social Studies,"But authoritarian is kind of along those directions. And then on this spectrum, we have the capitalism, socialism, and communism. So the United States, I would put-- I would put the United States someplace over here. I would put the United States over here. It has some small elements of socialism. You do have labor unions. They don't control everything. You also have people working outside of labor unions. It does have some elements of redistribution. There are inheritance taxes."
Social Studies,"There are-- I mean it's not an extreme form of redistribution. You can still inherit private property. You still have safety nets for people, you have Medicare, Medicaid, you have welfare. So there's some elements of socialism. But it also has a very strong capitalist history, private property, deep market, so I'd stick the United States over there. I would put the USSR-- not current Russia, but the Soviet Union when it existed-- I would put the Soviet Union right about there."
Social Studies,"So this was the-- I would put the USSR right over there. I would put the current state of Russia, actually someplace over here. Because they actually have fewer safety nets, and they kind of have a more-- their economy can kind of go crazier, and they actually have a bigger disparity in wealth than a place like the United States. So this is current Russia."
Social Studies,"And probably the most interesting one here is the People's Republic of China, the current People's Republic of China, which is at least on the surface, a communist state. But in some ways, it's more capitalist than the United States, in that they don't have strong wealth redistribution. They don't have kind of strong safety nets for people. So you could put some elements of China-- and over here, closer to the left."
Social Studies,"And they are more-- less democratic than either the US or even current Russia, although some people would call current Russia-- well, I won't go too much into it. But current China, you could throw it here a little bit. So it could be even a little bit more capitalist than the United States. Definitely they don't even have good labor laws, all the rest. But in other ways, you do have state ownership of a lot, and you do have state control of a lot."
Social Studies,"So in some ways, they're kind of spanning this whole range. So this right over here is China. And even though it is called a communist state, in some ways, it's more capitalist than countries that are very proud of their capitalism. But in a lot of other ways, especially with the government ownership and the government control of things, and this one dominant party, so it's kind of Leninist with less of the Marxist going on. So in that way, it is more in the communist direction."
Social Studies,So hopefully that clarifies what can sometimes be a confusing topic..
Social Studies,"So the Japanese are essentially this colonial, this imperialist power here. And they stay in power in the Korean peninsula all the way until the end of World War II. And it's probably worth saying here-- and it's probably worth making and doing a bunch of videos here-- that the Japanese occupation was not a pleasant occupation for the Korean people. They subjugated the Korean people in multiple ways. Forced labor, forced prostitution. They tried to eradicate the Korean language and the Korean culture."
Social Studies,"So this was not in any way a pleasant occupation. They weren't pleasant imperialists. But you fast forward all the way to 1945, we know that Japan loses World War II. And the major two victors on the Allied side, that are kind of acting in this part of the world, are the United States and the Soviet Union. And so in 1945, you have the Soviets coming from above. That's the Soviets, coming from above. And eventually, you have the Americans coming from below. They occupy Japan first. So this is the USA."
Social Studies,"And they essentially, remember at this point, even though this is kind of the beginning of the Cold War, at this point in World War II, the United States and the Soviet Union are allies. And so United States tells us the Soviet Union, hey, why don't we just stop at the 38th parallel? The United States actually didn't even think that the Soviets would stop there, but they actually did."
Social Studies,"And from the Soviet's point of view, it's believed that they stopped there, because the United States didn't get there at the same time. So there was no one to stop them from going further South. But it's believed that the Soviets wanted to uphold their side of the agreement so that they would be a trusted party to negotiations in Europe, and maybe get more in Europe, which is what the Soviets maybe cared about more."
Social Studies,"So what happens after World War II is that the North, what is now North Korea essentially, becomes under the influence of the Soviets. Everything below the 38th parallel becomes under the influence of the United States. The Soviets essentially install this gentleman right over here to lead North Korea-- Kim Il Sung-- or the part of Korea that is north of the 38th parallel. At this point, this was just kind of viewed as a point where the Soviets and the United States should meet up."
Social Studies,"Where they would have to stop. It wasn't meant to be an actual partition of the country. But as we'll see, it actually becomes a partition of the country. But the Soviets install Kim Il Sung. He sets up a communist, essentially a communist dictatorship in the North. And this is the current leader of North Korea's dad. This is Kim Jong Il's dad. So he gets installed in the North. And in the South, if you fast forward a little bit to 1948, there's an attempt at elections."
Social Studies,"But those elections are seriously rigged. And this gentleman, Syngman Rhee, comes to power. And although he might look like a nice, pleasant man, he was actually fairly ruthless. And he is unanimously considered a strong man. And on both sides-- and so once again, this is one of those situations where you really can't call either of these guys good guys because both of them have done some pretty nasty, nasty things to each other, to soldiers on either side, and to innocent civilians."
Social Studies,"But Syngman Rhee comes to power in the south, and his, I guess, most attractive feature to the Americans is that he is not a communist. And so you have this situation setting up communist North above 38th parallel. Non-communist South, controlled by Syngman Rhee, supported by the United States. The other thing that happens is that the Soviets help build up the North Korean military. The United States is not as encouraging of a strong South Korean military."
Social Studies,"So you start having an imbalance between the military of the North and the South. And obviously, either one of these parties, Kim Il Sung wants to unite Korea under his rule, under his communist rule. Syngman Rhee wants to unite Korea under his authoritarian rule. So they're both setting up the troops along the border. And this whole time you have skirmishes going on across the border. And just to give you a context, you're probably saying, wait, Korea is right next to China."
Social Studies,"What was going on there? And if you go to China, in 1949, the Communists come to power. There was a civil war leading up to that between the Communists led by Mao Zedong, and the Nationalists led by Chiang Kai-shek. Mao Zedong comes to power. He wants to support the communists in North Korea, especially because some of those communists in North Korea actually helped fight on the communist side during the Chinese Civil War. So this is an important factor right here."
Social Studies,"Mao Zedong is interested in spreading Communism. He doesn't like the Americans in South Korea, and he feels some type of allegiance to the communists in North Korea. So now you fast forward to June 25, 1950. And in the North, you have a major event. The North Korean army-- and it's not called North Korea at this point-- they both consider themselves Korea, competing, I guess, governments of Korea. The army in the North is disproportionately stronger than the South, and so they invade."
Social Studies,"They view this as their chance at unifying the peninsula. And essentially, they're able to almost just storm through the Korean peninsula. Immediately, when that happens, the UN, and especially the United States-- and this is because at this point, the Soviet Union was boycotting the Security Council, so they couldn't even veto it-- the UN immediately starts supplying naval and air support for the South Koreans. But the disparity is so big that the North Koreans are able to just keep marching forward."
Social Studies,"Within a few days, literally by July 1, the United States decides to commit ground forces, because we had substantial ground forces in Japan, which isn't that far away. Just to give you a global perspective, this is the Korean peninsula right here. And this is Japan. I know I could have probably found a bigger picture of that. But America had military forces in Japan that they could send, and so the Americans enter the battle in a major way, very early on."
Social Studies,"But that doesn't stop the North Koreans for some time. So the North Koreans get all the way, they're able to occupy all of the Korean peninsula, except for the northeastern corner. So they get around this far. Over here, you have the city of Pusan. And this is called the Pusan Perimeter. And it's at the Pusan Perimeter that you have a little bit of a, the United States and Korean forces combined are able to halt the North Koreans. And you have a slight stalemate for a couple of months here."
Social Studies,"But while that stalemate is happening, the United States is able to-- and especially the UN, but it's mainly the United States-- is able to build up significant troops within the Pusan Perimeter. But even more, and at this point, the United States and the UN forces, go under the control of Douglas MacArthur, General Douglas MacArthur, who's a bit of an interesting character. Until this point, he was able to rule Japan with an iron fist."
Social Studies,"He's a hugely popular war hero in America, and the current president, Truman, kind of has a little trouble controlling MacArthur, especially during the Korean War. And we'll see that MacArthur really oversteps his bounds during the course of this war. Now, at this point, you have the South Koreans and the Americans kind of cornered down here inside of the Pusan Perimeter. It looks like North Korea's on the verge of victory. But the US is able to build forces."
Social Studies,"And the Korean War really just starts becoming into a game of Risk. I don't know if you've ever played the game of Risk, but whenever it's somebody's turn, they're able to spread their forces. But then they get spread thin, and then the other side's able to come back. And what we'll see is the rest of the Korean War is essentially a back and forth between the Communists in the North-- supported by the Chinese, although the Chinese aren't in the war officially just yet-- and then the Americans in the South."
Social Studies,"And the first really smart thing that MacArthur does is he says, look, instead of trying to fight our way through the Korean forces that are over here, why don't we just kind of outflank them? And why don't we use our navy to do an amphibious landing of an army at Incheon? So on September 15, while you have the stalemate over here, the United States, they have an amphibious landing. So they send troops from all of these places. They have an amphibious landing at Incheon, which is near Seoul."
Social Studies,"So they land right over, they land at Incheon, which is roughly over there. I'm not super accurate here. And what's interesting about that is, in any battle, all of these Korean troops right here, they have supply chains. They have to get food and supplies and fresh troops from up here. And so the further in you go into enemy territory, the more spread out your troops get."
Social Studies,"And the strategy here is instead of fighting through this, what if we outflank them and are able to land a significant force right here, and immediately disrupt the supply lines of the North Koreans. And that's essentially what the Americans did. And it was successful. So MacArthur looks like a genius over here, and he's able to retake Seoul. He's able to take what's kind of the North Korean capital at this point, Pyongyang, and you have the Americans marching north."
Social Studies,"So all of a sudden, it started off with the North Koreans being able to roll down, and now all of a sudden the Americans and the South Koreans are able to roll up. And they're feeling pretty good about themselves. And the whole time, Truman's trying to keep MacArthur under check. MacArthur is excited. He's ultra confident. He thinks that the troops are going to be home by Christmas."
Social Studies,"He doesn't think China is serious about supporting the North Koreans, and even more, he almost, it seems, like wants to pick a fight with China because he wants to maybe eliminate communism in China as well. He viewed it as he's on this mission to eliminate communism from all of Asia. So Truman is saying limited war. Don't cross the Yalu River, and be careful. Don't start attacking Chinese up here and enrage them, and you're going to have them enter the war. MacArthur doesn't take that too seriously."
Social Studies,"And he also says, look, I have to start bombing bombs across the Yalu River so that the Chinese won't be able to send troops and supplies to aid the North Koreans. So he's marching up, all confident, going up against the Yalu River. And this whole time, the Chinese, under Mao Zedong, are sending a pretty substantial army. And they're able to do it secretly."
Social Studies,"They're able to march at night, and they even have these policies where if any surveillance planes go overhead, all of the Chinese soldiers have to freeze. And if they don't freeze, someone else is allowed to shoot them. So everyone wants to freeze so that no one can really see them from above. So it's this really secret buildup of troops across the Yalu River, and this whole time MacArthur is just ultra, ultra confident about what's happening over here."
Social Studies,"But then you fast forward until the end of October, the Americans think that they're on the verge of winning the Korean War. And all of a sudden, you have the Chinese cross the Yalu River. And the Americans didn't even know that the Chinese had major forces ready to cross. And once again, it's just like a game of Risk. Now you have the Chinese cross. They catch the Americans unsuspected. They engage a few times. The Americans weren't sure if the Chinese were serious."
Social Studies,"So they keep re-engaging them, but it becomes clear, yes the Chinese are serious. And essentially the Chinese are able to push back the Americans and the South Koreans all the way back so that they are able to recapture Seoul. But once again, like any game of Risk, now the Chinese are spread thin. The Americans and the South Koreans, and all the other UN forces-- although the UN forces are mainly the Americans-- are able to regroup."
Social Studies,"And then, in March-- so Seoul has changed hands four times-- so in March, they're able to retake Seoul again. And at this point, MacArthur is ultra confident. He's telling the Chinese, you've essentially lost. He's even trying to get permissions to use nuclear weapons against the Chinese. To some degree, he doesn't even think he needs the permission of Truman to stop. It sounds like he's eager to push the Chinese further back, even though they surprised him the first go around."
Social Studies,"So Truman has enough of this wild card guy, who thinks that he can call the shots and use nuclear weapons if he wants to, willy nilly. And so Truman finally dismisses MacArthur in April of 1951. And at this point, you start having a stalemate near the 38th parallel. So that you start having a stalemate across this border right over there. And both sides think the end of the war is imminent. They're like, OK, we're back to where we both began. We should both stop here."
Social Studies,"But the negotiations, unfortunately, took over two years. And there was a lot of back and forth about what to do with prisoners of war and all of the rest. But it finally took two years so that on July 27, 1953, you have an armistice signed between the two parties. And I want to make it clear, an armistice agreement, it is not a peace treaty. It is not saying that we both agree that this is the border of our two new countries and that we are now at peace with each other."
Social Studies,"All an armistice means is that we're going to stop fighting. It is not a formal end to the war. So in theory, North and South Korea, even to this day, are in a state of war. And to this day, I'm recording this video in 2011. Maybe if you view this in the future, hopefully they won't be in an official state of war. But they're in an official state of war under an armistice. They've just agreed to stop fighting."
Social Studies,"So all in all, you have this hugely bloody battle with all of these atrocities going on on both sides. Syngman Rhee when he was, the first time when the North Korean troops were rolling in to South Korea, he essentially, beforehand, he was imprisoning a bunch of people who he suspected to be communists. We're not talking about people, I'm talking about whole families sometimes."
Social Studies,"And when he was retreating, he essentially allowed the massacre of a huge number of people who were just suspected of being communists. These weren't just military men. These were women. These were children. These were entire families, so he is guilty of that. And Kim Il Sung just as guilty when the North Korean soldiers infiltrated South Korea in Seoul, they committed atrocities killing civil servants, killing any of the established intellectuals in the area. So on both sides. This hugely horrific war."
Social Studies,"And just to get a sense of what was happening. Korea isn't a huge country, but you have within Korea, the civilian deaths, 1.5 to 3 million civilian deaths and the consensus is at 2 million. And this tells you how ugly war is that you can't even estimate how many people died to the nearest 500,000 people. You just don't know what happened. Two million people died in a country that's not too big. All in all, you have about 40,000 American soldiers dying."
Social Studies,"China loses on the order of, depending on the estimates, 400,000 soldiers. I mean the estimates are all over the place. North Korea loses, on the order, same magnitude of soldiers. South Korea loses several hundred thousand soldiers. So you have this hugely bloody battle, this hugely bloody war, I should say, that really ends with an outcome that wasn't so different from where it started.."
Social Studies,"So this is after he's already had, you know, the Bay of Pigs has happened, the Cuban Missle Crisis has happened. He is not a big fan of Fidel Castro. But with that said, in hindsight, JFK did say this. This is pretty objective assessment of what Batista was like as the dictator of Cuba. This is John F."
Social Studies,"Kennedy saying this: ""I believe there is no country in the world including any and all the countries under colonial domination, where economic colonization, humiliation and exploitation were worse than in Cuba, in part owing to my country's policies during the Batista regime. To some extent it is as though Batista was the incarnation of a number of sins on the part of the United States."
Social Studies,"Now we shall have to pay for those sins."" So even JFK in hindsight is saying that Batista was really not the best person and it really was not a good idea for the United States to support such a corrupt dictator for so long in Cuba. This is Batista right over here, riding with some U.S. generals in a parade when he visited DC. So you can imagine he was not a popular person in control of Cuba and in 1959 you have a successful revolution against him."
Social Studies,"In 1959 there is a revolution and the revolution is led by this character, Fidel Castro, and his kind of two right hand men are Raul Castro and Che Guevara right over here and they take control of Cuba. They're part of this nationalist, revolutionary movement. Now the one thing they do do, and they are left-leaning from the beginning, people assume that they are maybe communists or quasi-communists."
Social Studies,"But even from the get-go as soon as they take power, they start taking over lands that were owned by, well, one that was private Cuban property, some of it that was United States property."
Social Studies,"Their arguement would have probably been that this was wealth, private property that was ill gotten, that was gotten in the time of Batista, but they did in a broad sweep , so they took over a lot of private land, a lot of private property, which also led to people thinking hey, this is not just a nationalist revolution, this is also a communist revolution but you could also imagine that once they take over there this huge migration of Cubans to the United States and there, it's primarily middle class, upper middle class Cubans, educated Cubans, who were really afraid of what Fidel Castro is doing in terms of taking over of private land, taking people's property."
Social Studies,"So you start having this Cuban exile community really focused around Florida and mainly Miami and they're still there. And they're very unhappy with this Fidel Castro character right over here. So when we fast forward into 1961 John F. Kennedy becomes president, He gets elected in 1960, becomes president in early 1961. We're now fast forwarding to April, 1961 so JFK has only been president for a few months."
Social Studies,"But you can imagine a lot of levels you have all of these Cuban exiles, upper middled class, educated, middle class, Cuban exiles who hate Fidel Castro. He's taking over their land he's turning it into what looks like a leftist state. This is all happening within the context of the cold war, the US is afraid of countries falling to communism."
Social Studies,"It looks like Fidel Castro is a communist, so the US decides the fact that you have all of the exisles who wanna oust him to the US porbably wants to oust him just because he's a communist and they're afraid that he's going to align himself with the Soviet Union."
Social Studies,"So in conjunction with the Cuban exiles and the CIA, and this right here is the director of the Central Intelligence during the Kennedy administration or at least the beginning part of the Kennedy administration, this is Allen Dulles, his brother is John Foster Dulles, where Dulles Airport is named after and he was a US Secretary of State."
Social Studies,"They decide that they want to oust Fidel Castro, but they want to do it in a way that the US does not look like it's the one doing the invasion, so what they do is they plan an invasion where they take Cuban exiles and they get 1400 men to sign up to be kind of part of this CIA backed , US backed force to invade Cuba and overthrow Fidel Castro."
Social Studies,"And a lot of this was based on the premise, and you can imagine this even happened in the iraq war, where the CIA, the American President, they kind of surround themselves with people who tell them, who one give them a very optimistic, hopeful scenario telling them ""Look."
Social Studies,"We represent what the rest of the Cuban people want,"" They'll say, ""Look if we just start a revolution Fidel Castro will be overthrown."" The reality that came out, at least at that point in time, in early 1960's, Fidel Castro was actually pretty popular with the Cuban people and you can imagine he was at that time popular with the poor people who did not have land and now all of the sudden you have this leader for the people, I don't know about his popularity now but at that point he was probably a lot more popular than the exiles and the CIA would have had Kennedy believe."
Social Studies,"So they plan this attack Kennedy says oh, if we can get rid of Fidel Castro then that derisks the possibility of having this communist nation right off of the Florida coast. So they plan this invasion and you know it's shady to begin with because they didn't want to make it look like an official U.S. invasion."
Social Studies,"They wanted to make it look like a pure Cuban counter-revolution and to some degree that really mixed up everything and made it look, and well it really was suspect because they really were doing something that was not what it really was."
Social Studies,"But the invasion the way it all worked out is that by April 15th, and this is just going into the details of the invasion, So they had the fourteen hundred exiles They had some ships, some planes they marked them They either removed the markings so that it didn't look like they were American ships or planes Or they put false markings of the Cuban military So that it would cause some confusion or whatever So on April 15, 1961, Remember this is only a few months into Kennedy's administration, they start air attacks and these air attacks launch from Nicaragua and they go to Cuba."
Social Studies,"And the whole point of these air attacks was to kind of soften the Cuban Air Force for an eventual invasion by the 1400 exiles. And so they have eight aircraft, eight bombers leaving Nicaragua. They bomb Cuba at a base outside of Havana and a base near the south, actually not too far from the current Guantanamo Bay. And the point or their goal was to destroy the Cuban Air Force It turns out they didn't do it. And once again, to kind of cause confusion, they did it not under the U.S."
Social Studies,"markings, but they put Cuban Air Force markings on the planes. You had eight planes going and doing the bombing One of them gets shot down and a ninth plane actually leaves from Nicaragua and they falsely put bullet holes in it to look like it was hit with anti-aircraft guns and had it defect to Florida."
Social Studies,"So I guess the idea behind this was to make it look like there is a Cuban pilot who takes off from Cuba or somehow gets out of Cuba with a Cuban plane (that's why they put the markings there) and then tries to destroy a bunch of Cuban aircraft and then defects to the United States. That's the impression that they wanted to convey. It's not so clear that the Cubans actually fell for it. And so that happened in 1961. Most everyone kind of saw this as a U.S. attack, or at least said they viewed it as a U.S."
Social Studies,attack. Then you fast forward to the night of April 16th and this whole time everyone was expecting a US attack This all leads to the fact that this was not a well orchestrated series of events It's pretty well established that some of these exiles were just not as tightlipped as they should have been about the invasion. It got out to Soviet intelligence. The Cubans knew that an invasion was imminent.
Social Studies,"So on April 16th you have kind of a false attack - a decoy attack - at Bahia Honda right over here, with a bunch of decoy boats with loudspeakers on them that made it sound like they were firing to cause confusion and it did temporarily cause Castro to look in that direction because they were on hair trigger notice expecting an imminent invasion that was not the real one."
Social Studies,"This was on the evening of April 16th When you go to the early morning of April 17th you have the real invasion where you have the 1400 Cuban exiles with CIA and US military support (but all of that was hidden ) to actually invade at the Bay of Pigs. And to make a long story short it was kind of a invasion that did not go well. It has been blamed on bad planning, on incompetance at some parts of the invasion. The invasion lasted from April 17th which was the first day of the invasion."
Social Studies,"By April 19th the invading force, or counter-revolutionary force, the 1400 cuban exiles, had been pushed back to the beaches. And for the most part a little over 100 of them were killed and most of them, over 1000 of them, were captured."
Social Studies,"And then later on in the year Fidel Castro, - and some were executed after after being captured - but later on in the year Fidel Castro makes a deal with the United States where he hands over the captured exiles to the United States in exchange for $58 million in aid and supplies and all the rest. So this, at least from a military point of view, was a complete debacle from the United States point of view."
Social Studies,You can imagine after this happened people in the United States started pointing fingers You have the CIA (and this is Allen Dulles right here) and the exiles blaming the Kennedy administration saying that look he wasn't willing to do what it takes to actually do a proper invasion. He wasn't willing to supply the proper air support once the invasion started happening. He was not willing to commit more U.S. troops once the invasion started looking like it was not going in the direction of the exiles.
Social Studies,"Kennedy on the other hand blames the CIA. He says look this was just done and planned incompetently He also says that ""You gave me all sorts of misinformation."
Social Studies,"You told me that once the invasion started there was all sorts of resentment against Fidel Castro and it would cause this broader uprising, which never ever happened."" This is actually a quote from John F Kennedy that he said after the Bay of Pigs invasion: ""The first advice I am going to give to my successor is to watch the generals and to avoid the feeling that because they were military men their opinions on military matters were worth a damn."" This is John F."
Social Studies,"Kennedy saying this after the Bay of Pigs invasion. You can dig deeper and figure out who probably was in the right here, but the bottom line here is that it lead to all-round negative consequences for the United States. After this kind of strengthened Fidel Castro's hold on Cuba. He was like, ""Hey that was the United States' best shot."" Huge embarrassment for them. It allowed his to concentrate his control."
Social Studies,It also caused him to now become very openly communist Before the Bay of pigs invasion he was kind of trying to get the U.S. to somewhat like him. Although they wouldn't like him because he was taking over private property and he was clearly left-leaning. But after the Bay of Pigs invasion he definitely aligned himself closely with the Soviet Union.
Social Studies,"He became much more open about being a Marxist, Leninist, communist state and because he as afraid of future US invasions he was open to what eventually leads to the Cuban Missile Crisis which is the Soviet Union actually placing ballistic missiles with nuclear warheads in Cuba at short range to the United States. It set up this whole series of events that really didn't work in the U.S.'s favor.."
Social Studies,"Cuba is now a Communist nation right off of the coast of the United States. This is the middle of the Cold War. The U.S. believes in a strategy of containment, does not like this. So in 1961, the United States, the CIA, the Kennedy Administration, they try using Cuban exiles, people who have left Cuba, they try to support them to enter and invade Cuba at the Bay of Pigs. But, the whole effort wasn't planned properly."
Social Studies,"The support for the Cuban exiles, the counter-revolutionaries, those [who] were trying to oust Castro, it was kind of this half-hearted effort. And it was this big failure. So the Bay of Bigs invasion was a failure in 1961. And it made John F. Kennedy seem a little bit weak. It made the CIA seem [weak]. It didn't make anyone on the American side look all that competent, because of that failure. On top of that, we're in the middle of the Cold War, remember this."
Social Studies,"And at the same time, if you go to what the US was doing around the Soviet Union, it started placing missiles, starting [in] the late 50's, all the way into 1961 and 1962 --- it started placing medium-ranged ballistic missiles in Turkey and in Italy. These are where they were allocated. And the significance of that is that now these missiles could reach the major population centers of the Soviet Union in really a matter of minutes, in 10 to 20 minutes, I think."
Social Studies,"16 minutes was how long most of these stayed airborne. And in a situation where both sides have nuclear weapons, there was this kind of notion of well, maybe if you're able to get to the other guy faster, they wouldn't be able to retaliate, and maybe you wouldn't have that mutually assured destruction."
Social Studies,"So there's this whole idea that you want to get your missiles as close as possible [to your enemies] so that they could reach the populations centers, the strategic centers of your opponent, as quickly as possible. And if you look up on the Web, you can actually find the actual missile sites, and where they were installed, and when they became operational. These are the ones that were in Italy, kind of right here, near the heel of Italy."
Social Studies,"So you have this environment, the United States was looking a little bit weak after the Bay of Pigs invasion. It looks like they wanted to oust Castro, but they weren't able to do it. They weren't able because they were slightly inept. And at the same time you could imagine that the Soviet Union did not appreciate the United States placing these missiles so close to its population centers. Missiles that could reach its population centers very easily."
Social Studies,"So now, we fast forward to October of 1962 and the entire Cuban Missile Crisis will occur over 13 or 14 days during October of 1962. So, on the 14th of October we're sending these U2 spy planes over Cuba. So this right here is a U2 spy plane. That is a U2 spy plane. And it takes pictures that look like this. And on the next day, on October 15th, you have the CIA analysts. And they're saying, ""Wow - that looks like missiles over there."
Social Studies,"This looks like ballistic missiles that are being set up, that are being set up in Cuba"". And so all of a sudden, it looks like the Soviet Union is using Cuba to do the same thing that we used Turkey and Italy for, to set up ballistic missiles, really, right off of our coast -- and ballistic missiles that could now now reach any of the strategic population centers, especially on the east coast or the midwest of the United States. So by the 16th-- So this is literally two days after the pictures were taken."
Social Studies,"The next day, they're analyzing them, [and] they tell the State Department about them. [On] the 16th, they tell Kennedy about them, and Kennedy holds a meeting of the Executive Committee. It wasn't called ""ExComm,"" just [yet]. But it was really a subset of special advisors -- a subset of the National Security Council and other advisors that essentially become the brain trust to figure out what to do about this forming crisis."
Social Studies,"Because of all of a sudden you have a state that we don't like off of our borders -- a Communist state -- a state aligned with the Soviet Union. All of a sudden, it has nuclear missiles. it looks like these are offensive weapons. These are weapons being designed for a first-strike capability. Once again, if they're being launched from Cuba, maybe they can attack -- maybe they can obliterate the US before the US even has an opportunity to respond properly."
Social Studies,"So this really freaks out the Kennedy Administration. And so they start to think about what can they do about it and early on-- Well, there's a couple-- You could just kind of call and talk to the Soviets about it and say: ""Hey, we don't like that. Why don't you undo your missiles?"" But they didn't really think that that would have any significant effect on the Soviets. Especially, because they probably thought that Kennedy was weak at this point."
Social Studies,"And just to understand who was leading the Soviets at this time, it was Khrushchev. (This is Khrushchev right over here.) And he had even made remarks to the effect that he thought that Kennedy was young and may be naive, and maybe too intellectual to really play a good game of chicken here. And so the US kind of felt that it had to look strong here. And so the only real options on the table were: maybe blockade Cuba - and so a blockade could be an 'all out' blockade, so it would be an economic blockade."
Social Studies,"But then that's actually considered an act of war because you are, to a large degree, starving a country. Another option for the United States, (because it was completely viewed as unacceptable that these missiles should be here, and that they should be deployable from Cuba), the other option would be to do air attacks on these missile silos. And then the most extreme action would be to actually invade Cuba."
Social Studies,"And ,obviously that goes in line with, the US' general interest of not having a communist regime so close to its own borders. So, this is what Kennedy and his team was wrestling with. And really early on in these early days, most of the team was actually advising Kennedy that they should do a full-scale invasion of Cuba. They thought that this was the only thing that the Soviets would take seriously, it would show that the US is serious about this."
Social Studies,"And they didn't think that the Soviet Union would really try to put up a fight in Cuba, so far away from their own borders. But Kennedy, probably thinking about it pretty reasonably, realized ""Well, hey. They might not do anything in Cuba, and they might allow us to oust Castro and install a new regime there. But they might retaliate, in fact, they probably would retaliate in Europe, but specifically, in Berlin, probably in Germany as a whole."
Social Studies,"So, just for the sake of getting these things out of Cuba, we could sacrifice a lot in Europe. And even more, that any type of conflict between the US and the Soviet Union could easily escalate to a nuclear war"". So these were all on the table. The US goes on high alert. It prepares for any of these situations, because they really don't know what's going to happen. The Army, the Air Force and the Navy [start] mobilizing. So, on, kind of with hours notice, any of those options can, kind of, go into effect."
Social Studies,"By the 22nd, you have the Executive Committee -- (And that just becomes formalized as an actual, official group that is advising the President in this capacity.) -- and on the 22nd, Kennedy finally puts out his first salvo on what is the US' position on what's going on here."
Social Studies,"And before this -- just to make things clear -- on the 18th, he did meet, he did meet with the Minister of Foreign Affairs, the Soviet Minister of Foreign Affairs, Andrei Gromyko -- and I'm sure I'm butchering the pronunciations -- and this is where the first time, Kennedy is like ""Hey, you've got these offensive weapons..."" And Gromyko is insisting that ""No, they're just defensive weapons""."
Social Studies,"And, to most people, defensive weapons would mean things like surface-to-air missiles, things that would stop planes from bombings. But not surface-to-surface missiles, not something that could attack a country. But we'll see, in future letters from Khrushchev, that maybe they actually did perceive these missiles as somehow being defensive. But you fast forward."
Social Studies,"That was on the 18th, it kind of made, it made Kennedy and the US frustrated with the Russians, because it felt like the Americans are saying, ""Look, we clearly know you have missiles there"", but Gromyko is saying ""No, these are just defensive weapons - nothing to worry about. Why are you taking this so seriously?"" The 19th: US goes on high alert. It starts thinking about all of these options. The 22nd: this Committee is formed formally."
Social Studies,"But more importantly, Kennedy gives a speech to state the United States' opinion. And I'll just read it right here: ""To halt this offensive build-up, a strict quarantine on all offensive military equipment under shipment to Cuba is being initiated. All ships of any kind bound for Cuba from whatever nation or port will, if found to contain cargos of offensive weapons, be turned back. This quarantine will be extended, if needed, to other types of cargo and carriers."
Social Studies,"We are not at this time, however, denying the necessities of life, as the Soviets attempted to do in their Berlin blockade of 1948."" So, the Kennedy administration's position became slightly more nuanced. They said ""We can't do an all out blockade. 1) That is an act of war; 2) That is, to a large degree, inhumane. Why should we starve the Cuban people? What we're gonna do is, kind of a filter on the cargo going into Cuba."
Social Studies,"We will only inspect things that we suspect are holding armaments, and we will only turn back the ships that are actually doing it."" But then on the 24th, there is a cable from Khrushchev, and it say,: ""If you cooly weigh the situation which has developed, not giving away to passions, you will understand that the Soviet Union cannot fail to reject the arbitrary demands of the United States -- and that the Soviet Union views the blockade as an act of aggression, and that their ships will be instructed to ignore it."" So the game of chicken is beginning to emerge."
Social Studies,"The United States if just saying ""Look, this is unacceptable. We're gonna stop you from shipping arms to Cuba."" On the 24th, Khrushchev is saying ""Who are you to tell us what to do?"" and, you know, there's this kind of under current like, ""Wait, you've already got stuff set up in Italy and Turkey, not too far from us."
Social Studies,"How can you dare..."" -- (you know, and they call it a blockade, even though the US is calling it a quarantine) -- ""this is an act of aggression and we will ignore it."" So both parties are kind of saying, ""We don't care what you're gonna do. We're gonna do what whatever we have to do"" And this whole time, both sides are getting tense, the whole world is kind of taking sides, they're making public statements about what's right or wrong."
Social Studies,"So, we really are getting very close to the brink of a very major confrontation between the Soviet Union and the United States. And you know, you can read the book ""13 Days - Robert Kennedy"", there's also the movie ""13 Days,"" which actually is not based on the book. But both of them really kind of give the account of what happened over this period. But then you fast forward to the 25th and Kennedy essentially replies, ""Look, these are offensive weapons and these require the responses I have announced."
Social Studies,"I hope that your government will take necessary action to permit restoration of the earlier situation."" Ok, so he's saying - ""Look, we have to do this. These are offensive weapons. We cannot tolerate these weapons so close to US borders. And so, also on the 25th, the quarantine is in effect. It does get challenged. The US does start to inspect some ships. They try to inspect one ship that got away a little bit. So the Soviets, even though they're speaking the game of chicken, they are turning back."
Social Studies,"They did turn back 14 ships. And the best guess is that those 14 ships probably did contain some type of armament. So even though, publicly, everyone is playing a very strong game, behind the scenes, there is a little bit of a softening of the stance. And then you fast forward to the 26th, and Khrushchev essentially sends his first proposal. And it's interesting here. Because, in Khrushchev's mind -- (And this is a fascinating letter to read."
