subject,text
Math,"But what happens if we start having fractions where the denominator does not divide evenly into the numerator? Let's say we have a fraction like 23 over 6. Well, we know that we can interpret this as 23 divided by 6. And if we actually divide 23 by 6-- let's do that. So we divide 6 into 23. We know 6 goes into 23 three times. 3 times 6 is 18. And then when you subtract, you end up with a remainder of 5. So we might say, hey, 23 divided by 6 is equal to 5 remainder 3. But that's not that satisfying."
Math,"What do I do with this remainder? This really isn't a number here. This is just saying that we're going five times, and then we have a little bit left over. What we can do now is manipulate this a little bit so that we can realize that this is a number, and in particular, a mixed number. So for example, we could start with a 23 over 6, and we could divide it into-- or we could decompose the numerator into one part that is divisible by 6, evenly divisible by 6, and the remainder."
Math,"So for example, 23 over 6 we can rewrite as 18 plus 5 over 6. Notice I decomposed the 23 into one part that is a multiple of 6, and it's the largest multiple that essentially fits into 23, or that is less than or equal to 23, and then the remainder. When you divide 6 into 23, you get a remainder of 5. You could view it as, I divided it into the remainder and everything else. And the reason why this is interesting is because we know that this is going to be equal to 18 over 6 plus 5 over 6."
Math,"Well, we already know that 18/6 is the same thing as 18 divided by 6, or 3. So this is the same thing as 3. So we know that 23 over 6, which is the same thing as 18 plus 5 over 6, is the same thing as 3 plus 5/6. Or, if we want to write it as a mixed number, we could write it as 3 and 5/6.."
Math,"Or you could say something like this, that 18 divided by, divided by six is equal to three. Now we're just going to extend this same relationship between multiplication and division to expressions that deal with fractions."
Math,"So for example, if I were to tell you that 1/4 divided by, and I'm going to color-code it, divided by two is equal to 1/8, is equal to 1/8, how could we express this relationship, but using multiplication? Well, if 1/4 divided by two is equal to 1/8, that means that 1/8 times two is equal to 1/4. Let me write this down, or I could write it like this. I could write that 1/4 is going to be equal to, is going to be equal to 1/8 times two, times two. And we could do another example."
Math,"Let's say that I were to walk up to you on the street and I were to tell you that, hey, you, 42 is equal to seven, seven divided by 1/6. In the future, we will learn to compute things like this. But just based on what you see here, how could we express this same relationship between 42, seven, and 1/6, but express it with multiplication? Pause this video, and think about that. Well, if 42 is equal to seven divided by 1/6, that means that 42 times 1/6 is equal to seven. Let me write that down."
Math,"This is the same relationship as saying that 42 times 1/6 is equal to seven. Now let's say I walk up to you on the street and I were to say, all right, you, I'm telling you that 1/4 divided by, divided by six is equal to some number that we will express as t. So can we rewrite this relationship between 1/4, six, and t, but instead of using division, use multiplication? Pause this video, and try to think about it."
Math,"So if 1/4 divided by six is equal to t, based on all of the examples we've just seen, that means that if we were to take t times six, we would get 1/4. So we could write it this way, t times six, times six is going to be equal to 1/4. If this isn't making sense, I really want you to think about how this relationship is really just the same relationship we saw up here."
Math,"The only new thing here is instead of always having whole numbers, we're having fractions and representing some of the numbers with letters.."
Math,"In fact, they divide all of the sevenths into four equal sections, and so 1/7, which is this whole green bar divided by four, well what would be this fraction of the whole that is in a question mark. Can you pause this video and figure out what fraction of the whole is this question mark? When we divided the first seventh into four equal sections, we also divided all of the sevenths into four equal sections, and so now the entire whole is 28 equal sections because you have a four by seven grid."
Math,"You have one, two, three, four rows and you still have your seven columns, and you can count them, seven, 14, 21, 28, and so 1/7 divided by four is going to be one of these 28 sections. This right over here is one over 28. This is 1/28. Let's do another example. We're told use the number line below to help visualize 1/5 being divided by three."
Math,"As we go from zero to one on the number line, you can divide it into five equal sections where that's 1/5, 2/5, 3/5, 4/5, and of course 5/5 is equal to one, but we want 1/5 divided by three, so we took the section from zero to 1/5 and we divided it into three equal sections, and so the first of those sections, this one right over here, that would be 1/5 divided by three. What is this going to be equal to? Pause this video again and see if you can figure that out."
Math,"The key realization is when we divided each of the fifths into three more equal sections, we can now think of each of these steps as a fifteenth because now we have one, two, three, four, five, six, seven, eight, nine, 10, 11, 12, 13, 14, 15 equal sections between zero and one, and where did that 15 come from? We had five equal sections and then we split each of those five into three more equal sections so five times three is 15."
Math,"This right over here is 1/15, this is 2/15, this is 3/15, which is equivalent to 1/5 and we can keep going on and on and on, but the key realization here is if I take that first 1/5 and if I divide it into three equal sections and I go only as far as that first of the three equal sections, that is going to be 1/15, 1/15 and we are done.."
Math,Pause this video and try to do that. I always try to work through it together and to help us as I promised or I suggested I guess. We said let's draw 1/3. I will represent a whole by that square right over there. And now let me split up into three equal sections. So this is all hand drawn with the aid of a computer. So it's not going to be perfect. But let's say that that is three equal sections. It's roughly three equal sections. I didn't do it perfectly but you hopefully get the idea.
Math,"And so 1/3 would be one of those three equal sections. So that's a third right over there that I have just shaded in and I want to divide it into five. I want to divide it by five, I should say. So let's do that. So to divide it by five, I'm gonna divide it into five equal sections. And if I'm dividing that one into five equal sections, let me just divide all of the thirds into five equal sections. I'm essentially just going to make five rows here."
Math,"One, and I'm gonna eyeball it, so it's going to be approximate. Two, three, and then four and five equal sections. I now split this whole into one, two, three, four, five rows of equal height. Now if I go to my original third and I divide it by five, I would be left with this right over here. But what fraction is this of the whole? Well what I've done now is I've split my whole into 15 equal sections. How do I know that? Well I could count them."
Math,"One, two, three, four, five, six, seven, eight, nine, 10, 11, 12, 13, 14, 15. Or you could just say look I had one, two, three thirds and now each of those have been split into one, two, three, four, five equal sections. So three times five is 15. So each of these is a 15th and so the 1/3 divided by five is just one of those 15ths. So that right over there is one of those 15ths. So this is going to be equal to 1/15 and we are done.."
Math,"So here on this number line we go from zero to five, and then notice they've divided into pieces that are each a half of a whole. This is one piece right over here. So how many of those halves, so this right over here is one half, how many of those halves does it take to make five? Well, two halves make a whole, and we have five wholes. So it's going to be five times two, or 10. And we see that right over here. One half, two, three, four, five, six, seven, eight, nine, 10 halves make five wholes."
Math,"So this is going to be equal to 10. So five divided into pieces of one half, or five wholes divided into pieces of one half would be equal to 10 pieces. Let's do another example. So we have a similar question here. Here we're asked, ""If three wholes are divided into pieces that are each 1/6 of a whole, how many pieces are there?"" Once again, pause this video and think about it. Well, they really help us out with this visual because we have three wholes."
Math,"This is one whole, two whole, and then three wholes, and then we have divided them into pieces that are each 1/6 of a whole. This is a sixth right over here, this is a sixth right over here, so each of these are sixths. And so, if we look at this, we have six sixths in a whole, and so in three wholes we're gonna have six, 12, 18 pieces. And you could literally just count these up. But it makes sense."
Math,"If you take three wholes and you divide it into sixths, so this is a sixth right over here, each of these wholes are going to be six sixths, so three wholes are going to be three times six sixths, or 18 sixths. There you go.."
Math,"Alright now lets work through this together. Now let me draw three wholes. And so lets say this is... I'm gonna hand draw it, so its not gonna be perfect. But lets say that is one whole right over there. This is two wholes right over there. And then I have my third whole just like that. And now I'm going to divide it into pieces or sections that are each one fourth of a whole. So this first whole is four pieces that are each one fourth each, of four fourths."
Math,"And then I have another four fourths right over here. And then I have another four fourths right over here. Another way to think about it, I took the three wholes, and I divided it into fourths. So if you divide it into fourths how many pieces am I going to have? Well this is pretty straight forward, you have one two three four five six seven eight nine ten 11 12 pieces. And I didn't even have to count that, each whole is gonna be four fourths."
Math,"So three wholes is going to be three times four fourths, or 12 pieces or 12 sections. So that is going to be equal to 12. Another way to think about it is if you take three and you divide it into equal sections that are each a fourth you are going to have 12 equal sections.."
Math,"All right, the way I think about it is there's some distance that they're going to try to travel. So in this case, it's half of a mile and they're going to divide that distance amongst the three friends. And so the distance that each of them are going to run is the total distance divided by the number of folks that are running. So an expression that represents this is 1/2, the total distance they're running, divided by the number of people who are going to split that distance, divided by three."
Math,"And so that is choice C right over here. Now it might have confused you a little because you're not used to dividing a smaller number, especially a fraction, by a lager number but that's exactly what's going on over here. You're taking the total distance and it's being split amongst three friends. So the total distance divided by three friends will tell you how far each of them has to run. Let's do another example."
Math,"So here, we are, actually they're telling us that there's some problem that can be solved with 1/2 divided by seven. They say which problem can we solve with 1/2 divided by seven? And then they give us three different scenarios that we could try to solve. So pause this video and think of which of these three scenarios can be solved with this expression. All right, let's go through each of the choices. Cara ordered seven pizzas for her birthday party. Her parents ate 1/2 of a pizza before the party."
Math,"How much pizza is left for the party? All right, so what's going on here? She started with seven pizzas, she starts with seven. Her parents ate 1/2 of a pizza. So 1/2 of a pizza is taken away. And so that would tell you how much is left. So this is definitely, this is the expression you would solve to figure out A, not this expression up here. So I would rule this out. Walt has seven hamsters. Each hamster weighs 1/2 of a kilogram."
Math,"What is the total weight of the hamsters? Well to figure out the total weight, you would start with the number of hamsters and you would multiply that times the weight of each hamster. So that would be seven times 1/2, so we could rule that one out. So it's likely going to be C but let's figure this, let's make sure it makes sense. Jenae has 1/2 kilogram of trail mix. She splits her trail mix evenly between seven friends."
Math,"How much trail mix will each friend get? All right, she has a total amount, 1/2 of a kilogram and she's going to divide that total amount, she splits her trail mix evenly between seven friends so she's going to take this 1/2 and split it evenly amongst seven friends to get a certain amount per friend. How much trail mix will each friend get? And that's exactly what that expression up there is so I am liking this choice.."
Math,"All right, now let's work through this together. So Billy starts with 1/4 of a pound of trail mix. So how can we represent 1/4? Well, if this is a whole pound, let's just imagine this rectangle is a whole pound, I could divide it into four equal sections. So let's see, this would be roughly two equal sections, and then if I were to divide each of those into two, now I have four equal sections. So Billy is starting with 1/4 of a pound. Draw a little bit, try to make it a little bit more equal."
Math,"Billy is starting with 1/4 of a pound, so let's say that is that 1/4 of a pound that he starts with. He's starting with 1/4 of a pound, and he wants to share it equally between himself and his brother. So he wants to share it equally between two people right over here. So what we wanna do is essentially say, let's start with our total amount of trail mix, and then we're going to divide it into two equal shares."
Math,"So when they ask us how much trail mix would they each get, we're really trying to figure out what is this 1/4 divided by two? So what would that be? Well, what if we were to take all of these four equal sections and divide them into two? So I'll divide that one into two. I will divide this one into two. I will divide this one into two, and then I would divide this one into two. And now what are each of these sections? Well, each of these are now 1/8."
Math,"That's a 1/8 right over there, the whole is divided into eight equal sections. And so you can see, that when you start with that 1/4, and you divide it into two equal sections, so one section and two equal sections right over there, each of these is equal to 1/8. So 1/4 divided by two is equal to 1/8. Let's do another example. So we are told Matt is filling containers of rice. Each container holds 1/4 of a kilogram of rice."
Math,"And then they tell us if Matt has three kilograms of rice, how many containers can he fill? So like always, pause this video, and see if you can figure that out. All right, so let's think about what's going on. We're starting with a total amount, three kilograms of rice, and we're trying to divide it into equal sections. In this case we're trying to divide it into equal sections of 1/4 of a kilogram. So we are trying to figure out what three divided by 1/4 is going to be equal to."
Math,"Now to imagine that, let's imagine three wholes, this would be three whole kilograms. So that is one whole, this is two wholes, trying to make them all the same, but it's hand-drawn, so it's not as exact as I would like. So that's three whole kilograms here. And he wants to divide it into sections of 1/4. So if you divide it into fourths, how many fourths are you going to have? Well, let's do that. So let's see, if we were to divide it into halves, it would look like this."
Math,"If you divide these three wholes into halves. But then if you want to divide it into fourths, it would look like this, I'm trying to get it as close to equal sections. They should be exactly equal sections. So I am almost there. So there you have it. So I've just taken three wholes and I've divided it into fourths. So how many fourths are there? Well, there are one, two, three, four, five, six, seven, eight, nine, 10, 11, 12 fourths. So three divided by 1/4 is equal to 12."
Math,"And I encourage you to really think about why this is the case, that if we take a whole number like three and you divide it by 1/4, we're getting a value larger than three. And we're getting a value that is four times three. Think about why that is the case.."
Math,"as being roughly equal to, or some people might say, as approximately equal to. Well let's see, 2.7, that's two ones and seven tenths. So we could think about well what's the nearest whole number to 2.7? And so 2.7 is pretty close to 3, it's in fact closer to 3 than it is to 2. So we could say that this is roughly equal to three times four. And then three times four is, of course, equal to 12. And you can see that these other answers actually seem quite unreasonable."
Math,"1.2, if I take something and I multiply times four, I shouldn't get an answer that is less than my original something. And then to go from, and then to take something that's roughly equal to three times four to get to 120, that doesn't make sense, and definitely doesn't make sense to get to 1,200. Let's do another example. So here we said what is roughly equal to 78 times 19.88. So pause this video and try to answer that. Alright, well this is really the same idea."
Math,"We wanna think about, well what are numbers that these numbers are close to that are easy to multiply with. So for example, 78, that is pretty close to 80 and then 19.88, or 19 and 88 hundredths, that's pretty close to 20. It's closer to 20 than it is to 19 and even if it was closer to 19, just to estimate I probably would still go to 20 because it's easier to multiply with 20. So this is going to be pretty close to 20. So all of this is going to be roughly equal to 80 times 20."
Math,"And you might already recognize that this is going to be 8 times 2 times 10 times 10 and I could write it that way, no reason for me to skip steps. But you would normally do this in your head. So 80 is the same thing as 8 times 10, we do that in that purple color so that you can see it. So this is the same thing as 8 times 10 times two times ten which we could then write this is going to be 8 times 2 which is 16, so the 8 and the 2, you get 16 times 10 times 10 is times 100 so this should be 1,600."
Math,"1,600 which is this choice right over here. And it's always good to just do reality check to make sure it's reasonable. It wouldn't make any sense if I take a number close to 80 and I multiply it by some number that's close to 20 and get a smaller number than 80. It also, if you have a number that's close to 80, to get 160 you'd only have to multiply it by roughly 2. But here we're multiplying by roughly 20."
Math,"And then to go to 80, or roughly 80, to 16,000, well then you wouldn't have to multiply by something that's close to 20, you'd have to multiply by something that's close to 200. So I like our answer.."
Math,"It's representing something times three tenths. So pause the video and try to think about that. Well, let's see. We are going one times three tenths, two times three tenths, three times three tenths, and then four times three tenths."
Math,"So what's represented here is four times three tenths, and so what is this going to be equal to? Well you can see you go from three tenths, to six tenths, to nine tenths, and then you could view this as twelve tenths, but twelve tenths is the same thing as one, one and two tenths. So you could view this as 1.2. One and two tenths. Let's do another example. No, actually I'll do it on the same number line."
Math,"If we wanted to represent three times 0.2 What would that look like on this number line? And what would this be equal to? So I'll put a little equal sign here. Pause this video and see if you an figure that out. All right, so let's think about where two tenths is this is one tenth, two tenths is right over there. This is 0.2, and we're gonna multiply it times three."
Math,"So, we're gonna multiply it times one, then we're gonna multiply it times two, that takes us to four tenths and then we're gonna multiply it times three to get us to six tenths, 0.6. So it's six tenths just like that. Now you could also visualize two tenths as parts of a whole. So for example, this represents two tenths. I have this whole, this square is a whole it's split into ten equal columns here and we have two of them filled in. So this represents two tenths."
Math,"So if you have three times two tenths, Well this is one times two tenths, this is two times two tenths, and this is three times two tenths. And so how many tenths do we now have? Well we have one, two, three, four, five, six tenths. Which is exactly what we have here, six tenths. Let's do one more example, that gets a little bit more involved. So here we're told to multiply. It says you many use the models shown to help find the product. And this is a screen shot from the exercise on Khan Academy."
Math,"So pause this video and see if you can figure out what this is. All right, so they're saying 52 hundredths times three, and they have 52 hundredths depicted right over here and then they have it depicted three times. So the total number of hundredths depicted here that is 52 hundredths times three, because we have 52 hundredths here, another 52 hundredths, and then another 52 hundredths."
Math,"So how many hundredths is that going to be? Well, you could view this as 52 times three and that will give you the number of hundredths we have. So let's think about this. So if we were to just say 52 times three, well this is going to be two times three is equal to six and then five tens times three is 15 tens, which is the same thing. We either just write it as 15 tens, or that's 100 and five tens. But either way if I have 52 of something and I multiply that by three, I now have 156 of that something."
Math,"And here the something is hundredths. So if I say 52 hundredths times three that's going to be 156 hundredths. And how do we represent 156 hundredths. Well there is a couple of ways to think about it if this is the ones place, this is the tenths place, this is the hundredths place. Well we would write the six there, the five there, and the one there."
Math,"So you could recognize this as hey look, a hundred hundredths, let me color code it, a hundred hundredths is the same thing as a whole and I'll circle that in red, and fifty hundredths is the same thing as five tenths, and of course six hundredths is the same thing as six hundredths. So this is going to be equal to 1.56, or you could view this as 156 hundredths, or you could view this as a whole, which is a hundred hundredths, and five tenths, which is fifty hundredths, and six hundredths.."
Math,"All right, now there's several ways that we could approach what eight times seven tenths is. We could view this as eight times, and we could write seven tenths as a fraction. So we can re-express this as seven tenths, seven over 10 is the same thing as 0.7."
Math,"And we already know how to multiply fractions, you could view this as being equal to, eight is the same thing as eight over one or eight wholes, I guess you could say, times seven over 10, times seven tenths, which is going to be equal to, if we multiply our numerator, we're going to get 56. And if we multiply our denominators, we get tenths. And that makes sense. If I have eight times seven tenths, I end up with 56 tenths."
Math,"Now 56 tenths can also be written as, this is the same thing as 50, plus six over 10, which is the same thing as 50 over 10, plus six over 10. And so this is the same thing as, this is five wholes, so five and six tenths, five and six tenths, which we can write as five and six tenths, or 5.6. And it's always good to do a little bit of a reality check, whenever you get an answer when you're multiplying decimals. Say, okay, seven tenths is a little bit less than one."
Math,"So we would expect this product, if we're multiplying eight times something a little bit less than one, we would expect the product to be a little bit less than eight. So 5.6 makes sense. If for some reason we got, the we you computed something and you were to get 60, you say, well, that doesn't make sense, I should get a value less than eight."
Math,"And similarly, if you somehow got a value or product of like one, you're like, well, that's a lot less than eight, I should get something that is seven tenths of eight. Now, another way that you could approach this is you could view this as the same thing as eight times, and once again, I'm just gonna write this in a different way, eight times seven, eight times seven tenths. So, if you have eight times seven of something, what is that going to be equal to? Well, eight times seven, that's 56."
Math,"So you're going to be, this is going to be equal to 56 tenths, 56 tenths. And one way to think about 56 tenths, 56 tenths is the same thing as 50 tenths, 50, let me color code that differently. So this is going to be the same thing as 50 tenths, 50 tenths, plus six tenths, plus the six tenths, get right tenths, six tenths, and 50 tenths is the same thing as five ones. So five ones, and six tenths, which is exactly what we have here, five ones, and six tenths."
Math,"Let's do another example, that's a little bit more involved. So let's say that we want to figure out, we want to figure out what is three times 0.87. Pause this video and try to figure that out. Well, once again, there's many ways to approach it. But we could just start with the way that we just looked at. We could say, hey, this is the same thing as three times, and we can re-express this as, this is the same thing as 87 hundredths."
Math,"87 hundredths, and so if I have three times 87 of something, what am I going to be left with? Well, this is going to be equal to some number of hundredths, and to figure out that, we just figure out what's three times 87? So 87 times three, seven times three is 21, we regroup that two, becomes two 10s. And then eight times three is 24. And that's really 24 10s plus those other two 10s, so we get 26 10s, which is the same thing as 206 10s, but it's gonna be 261."
Math,"So the three times 87 of something is going to be 261 of that something, and this case something is hundredths. So this is 261 hundredths. So how do we express this as a decimal? Well, there's a couple of ways that you can approach it. You can think about is this is the ones place, this is the tenths place, this is the hundredths place. And so very clearly, 100th here would be one in the hundredths place."
Math,"If you have 60 hundredths, which is what the six represents, 60 hundredths is the same thing as six tenths. And then last but not least, if you have 200 hundredths, that's the same thing as two wholes. Another way to think about it is, you go to the hundredths place, and then you start from there, but you write out 261, one, the 60 hundredths, and then the 200 hundredths, and you get 2.61."
Math,"Now another way that you could have approached this, and we saw this in the last example, is you could say hey, this is going to be the same thing as three times at 87 hundredths. (mumbles) These are all equivalent, but hopefully one of these, or more than one of these register with you of what's really going on. Well, this is going to be the same thing as three wholes, times 87 hundredths, 87 hundredths. And so this is going to be equal to, in the numerator, we have three times 87."
Math,"Three times 87 hundredths, one times 100 is 100. Three times 87 hundredths, well, we already know what three times 87 is, this is equal to 261 hundredths. And you can see 100 goes into 261, two times and you're left with 61 hundredths. So these are all equivalent representations. And just reminder, so it's always good to estimate. And so what you have is you have three times something that's a little bit less than one. So you would expect a value, a little bit less than three."
Math,"And so 2.61 also meets that sniff test, that this seems about right. If for some reason you got 26 or 261, that would be way off or even if you got 0.261, that would also feel way off. So hopefully this is helpful.."
Math,"All right, now let's do this together. Now one way to think about this is you could view 31.2 as a certain number of tenths. And how many tenths would this be? Well, you could view this, 31.2, as 312 tenths. And so, this is the same thing as 312 tenths times 19. And so, what we could do is we could figure out what is 312 of something times 19, or what's 312 times 19. It's gonna be that many tenths, and then we could convert it back to a decimal. I'll also show another strategy, but let's just do that."
Math,"So if we were to just multiply 312 times 19, times 19, this is going to be, let's see, two, obviously, another color. Two times nine is 18. One times nine is nine. Plus one is 10. Three times nine is 27, plus one is 28. If what I just did looks unfamiliar, we have videos that explain how this process works. And then, we go to the tens place, right over here. And so, we'd say one times two is two. One times one is one. One times is three is three. And then we add everything together. We get eight."
Math,"Zero plus two is two. Eight plus one is nine. Two plus three is five. So we get five, nine, two, eight, or 5928. Now that's not going to be the answer here. The answer is going to be 5928 tenths. So this is going to be equal to 5928 tenths. Now, how can we express this as a decimal? Well, we could think of it this way. If that's the decimal, this is the tenths place, this is the ones place, which is the same, this is the same thing as 10 tenths place, which is the ones place."
Math,"This is the tens place, and this is the hundreds place. Well, you have eight tenths. We could put that in the tenths place. You have these 20 tenths. That's the same thing as two ones. You have the 900 tenths. Do that in a different color. 900 tenths is the same thing as nine tens. And then, your 5000 tenths is the same thing as five hundreds. Another way to think about it is we wrote all the places out, and we wrote it in terms of tenths."
Math,"So the eight went there, and then every place to the left of that went to the place to the left of that. So this is going to be 592 and eight tenths. So we could write it like that. 592 and eight tenths. Now another way to approach this is to just think about the digits, not the actual numbers, to figure out, well, the answer will have what digits in it. And then try to estimate to think about where the decimal place should go. So, for example, you could do 312 times 19."
Math,"So since you remove the decimal, do the computation, and say, okay, the answer should have the digits five, nine, two, eight in that order. Now where should I put the decimal in order for that to be a reasonable answer? And that's where estimation comes in. You could say, hey, 31.2 times 19, that's going to be approximately equal to, in fact, if I were to estimate these with numbers that are easy to multiply, that's going to be roughly equal to 30 times 20, which is equal to 600."
Math,"So that tells me that my product here should be roughly equal to 600. And so where would I put the decimal here for it to be roughly equal to 600? So I know the answer has the digits five, nine, two, eight. Where do I put a decimal for it to be roughly equal to 600? Well, if I were to put the decimal there, that's not roughly equal to 600. If I were to put the decimal there, that's not roughly equal to 600. That's close to 60. If I put the decimal there, that's close to six."
Math,"If I wanna be close to 600, I'd have to put the decimal right over there. And so that's also a good way to test the reasonableness of what's going on. This should be roughly equal to 600, if we were to estimate it. And so, we like that our process got an answer that is roughly equal to 600.."
Math,"is approximately equal to what? When you see the squiggly equal sign, that means approximately equal to what. So pause this video, and see if you can figure it out on your own. Alright, so the way that I would think about doing it, even if I was trying to do this in my head at the supermarket or something, I'd say, well, okay, I'd probably need paper to do this properly, but gee, 7.8 is awfully close to eight, and 307 is pretty close to 300, so maybe I can estimate this by multiplying eight times 300."
Math,"Now, this isn't going to be exact, it's definitely going to be off, but it's gonna give me a good sense of roughly what 7.8 times 307 is. So what is eight times 300? Well, eight times three is 24, and so eight times 300 would be 2,400, we got these two more zeros, two more zeros. And so there you have it, and luckily, the people who wrote this question estimated in a very similar way. Two people when they estimate might not get the exact same answer, but in this case, we happen to."
Math,"Let's do another example. So here, we're trying to estimate 99.87 times 19. So pause the video again and see if you can come up with a good estimation."
Math,"Alright, so once again, not easy to do this in your head, but this, 99 and 87/100 is pretty close, let me do this in a new color, this is pretty close to 100 times, and I could multiply 100 times 19, that's actually not so difficult, so for example, I could say 100 times 19 is equal to 1,900, but notice, we don't see that choice here, we could say, look, 1,900 is definitely much closer to 2,000 than any of these other, so that might be a good approximation."
Math,"Now, how did they get 2,000? Well, they rounded both of these numbers, they said, this is approximately 100 times 20. So, it's not that it's the right thing to do, to round this 19 up to 20, if you could do 100 times 19, this is actually gonna give you a slightly more accurate result than doing 100 times 20, but 100 times 20 is even easier to estimate in your head. But either way, the closest choice here, and that's why, I guess, these had to be multiple choice questions, is 2,000."
Math,"Let's do another example. So here, we are asked to multiply 2.21 times 5.1, and we wanna know what it approximately equals, so once again, we are estimating, so pause this video and try to figure it out. Well, we're just gonna do the same thing we did in the last two examples."
Math,"2.21, and, well, first of all, this is hard to do in my head, and so 2.21, well, that's approximately, if I round to the nearest two, or to the nearest one, I should say, this is gonna be two times five, which is equal to 10, so this would be approximately equal to 10, and that is a choice."
Math,"Now, some of you might say, ""Whoa, there's ways to get better estimations ""that you could still do with your head,"" so for example, you could say that this is pretty close to, this is approximate, let me do it over here, this is approximately equal to two times 5.1, this is still pretty straightforward to do in your head, this would be 10.2. And so, but you'd still say that this is by far the closest one. Or you could even say something like, this is approximately equal to 2.2 times five."
Math,"What is this going to be equal to? Well, two times five is 10, and 2/10 times five is another whole, and so this is going to be equal to 11, so all of these might be things that you could estimate that you might be able to do in your head, but the important thing to realize is however you do it, by far, 10 is going to be the closest response to what you're getting at, and 10 would be a very natural estimation if you try to simplify both of these numbers when making that estimate.."
Math,"Alright, now let's work through this together. And in this video, we're gonna explore multiple strategies. In the future, we're going to show you what's called the standard strategy, which you might use a lot, but the strategies we're gonna look at in this video are actually very helpful for understanding what multiplying decimals actually means, how it relates to multiplying fractions, as often the way that people, even people who have a lot of math behind them, how they actually multiply decimals."
Math,"So here, three times 25 hundredths. There's a couple of ways to think about it. One way is to say, hey, this is the same thing as three times, and I'm just gonna write it a different way. 25 hundredths, hundredths. If I have three times 25 of something, what is it going to be? Well, what's three times 25? Let's see. Two times 25 is 50, three times 25 is So it's going to be 75, and I'm multiplying, not just three times 25, I'm multiplying three times 25 hundredths."
Math,"Instead of 25 hundredths, I'm gonna have 75, 75 hundredths. Written out in words, this would be 75 hundredths. How would we write that as a decimal? That is the same thing as this, 75 hundredths. Another way to conceptualize this, to think about what this is, is if we were to write three times, we could write it as a fraction. We could write 25/100. This is another way of writing 25 hundredths. These are all equivalent. What is three times 25/100? Same idea."
Math,"This is going to be equal to, you could say this is 25/100 plus 25/100 plus 25/100. This is going to be 75 hundredths, which once again is 0.75. If you wanted to more formally view it as fraction multiplication, you could view it as 3/1 times 25/100, and you multiply the numerators, you get 75, you multiply the denominators, you get 100. Either way, in all of these situations, you're gonna get 75 hundredths."
Math,"Or, another way to think about it, is hey look, this thing right over here, this 25/100, this is the same thing as 1/4. So you could view this as three times 1/4. In fact, this is a decimal that it's good to recognize that this is the same thing as 1/4. So you could view this as three times 1/4, or 3/4, this is a fourth right here, 1/4 could be viewed as a fourth, so this is going to be equal to 3/4, three over four, All of these are equivalent."
Math,"If someone wanted it written out as a decimal, you could, you might know that 3/4 can be expressed as 75 hundredths, which in general, is a good thing to know. Now let's tackle slightly more complicated examples. Let's say we wanted to figure out, we wanted to figure out what 0.4 let me just do this in a new color, times 0.3 is going to be equal to. Pause the video and see if you can compute this, and I'll give you a hint, see if you can express these as fractions."
Math,"What we have here in white, we could read this as four tenths, and we could write it as a fraction, as 4/10, and we're gonna multiply that by what we have over here. This is three tenths, three tenths, which we could write as a fraction as 3/10, and so you could view this as 4/10 of 3/10 or 3/10 of 4/10, but we're multiplying these fractions, which we've seen before in other videos. What's going to happen? Well, if we multiply the numerator we get 12, or the numerators."
Math,"We multiply the denominators, you get 100. So you get 12 hundredths. If you wanted to write that as a decimal, it would be 0.12, 12 hundredths. You might notice something interesting here, and you'll see this more and more as you learn the standard method. 12 is four times three is 12, but now I have two digits behind the decimal, but notice, I have one digit behind the decimal here, one digit behind the decimal here, for a total of two digits behind the decimal."
Math,"I'm giving you a little bit of a hint about where we're going, but the important thing for this video is to recognize that you can re-express each of these as fractions, and then multiply the fractions to get something expressed in terms of hundredths, and then express that as a decimal.."
Math,"And so we're supposed to choose one of these four right over here. So pause this video, try it on your own before we work through it together. All right, now let's work through it together. So this whole square is a whole, and now let's first think about what's going on with this 3/10. So they've labeled the 3/10 as three of these vertical bars right over here. We could view the 3/10 as these three vertical bars. And then they also have this 7/10, which are seven of these horizontal bars."
Math,"And notice each of those bars are 1/10 of the whole. So we have seven of these horizontal bars. If that doesn't look like seven bars, let me just draw it this way. So that's one, two, three, four, five, six, and seven. And of course we see something similar with these vertical bars. That's one, two, and three. Now what's going on here is we're looking at where these bars overlap. And one way to think about that is the overlap is going to be 3/10 times 7/10. You could view this overlap..."
Math,"Let me do this in another color right over here. This overlap right over here. You could view that as 7/10 of the 3/10 or 3/10 of the 7/10 or 7/10 times 3/10. So we immediately know it's going to be either this choice that has 0.3 times 0.7 or this choice that has 0.3 times 0.7. But let's see what this should be. Well, when we look at that overlap, we get 21 of these squares, because we have seven in this direction, three in this direction. I could count them, but we have 21 squares here."
Math,"And each of those squares are what fraction of the whole? Well, each of those squares are now 1/100 of the whole because this is now a 10 by 10 grid, each of those is 1/100. So in the overlap we have 21 of these squares, that's 21/100. So 21/100 is 0.21. That's the same thing as 21/100, which is this choice right there. And we're done.."
Math,"All right, now what you might have realized is all of these expressions deal with the same digits as 52 times 762. They just have the decimal in different places. And so what we can do is, we can say, hey look, the answer is going to have the digits three, nine, six, two, four, in that order. And you could see all of these have the digits three, nine, six, two, four, in that order."
