subject,text
Health,"Air is just going to keep making its journey down-- and specifically, of course, the part of air I said we care about is the oxygen. It's going to keep making its journey down into the lung area. So this is now the lung area. It's going down the trachea, and it goes into the two lungs-- the right and left lung. This is the left lung. I'm going to put L for left. And this is the right lung. I'll put R for right."
Health,"And immediately you're thinking, well, wait a second, aren't they switched? I want you to remember that this is from the perspective of the person who owns the lungs, so that's why I'm putting left where I put it and right where I put it. Now we should probably go ahead and start labeling some of this. You can see that the lungs actually don't look identical. They look slightly different. For example, this one has three lobes. The right side has three lobes."
Health,"We call it the upper lobe, middle lobe and lower lobe. And the left one only has two lobes. So that's the first kind of big difference. And the other difference is that you actually have this thing in the middle that we call a cardiac notch. This thing right here, this is called the cardiac notch. And the reason we call it that is that it's a little spot that gets formed because the heart is literally kind of peeking out here. And as a result, it kind of makes a notch in the lungs when it develops."
Health,"So the heart takes up a little bit of space here. This is our heart. And as a result, it makes that notch. So this is our heart space here. So on the other side, you've got, of course, your two lobes-- your upper and lower lobe. And these are two clues, so if you ever see a lung just kind of sitting by itself and you want to figure out whether it's the left lung or the right lung, you can look for the number of lobes, or you can look for that cardiac notch. Now around these lungs, you've got ribs."
Health,"So you've got ribs here, and between the ribs, you've got rib muscles. And they are, of course, on both sides. And below the lungs and below the heart, you've got a big muscle. Actually it's going to come through here. I'm going to just kind of go through the word heart. And it basically becomes the floor. So the heart and the two lungs, they sit on this floor made up of this muscle. And this muscle is the diaphragm muscle. So this diaphragm muscle makes up the floor. The ribs make up the walls."
Health,"So what do we have? We have basically a room. We have a giant room with walls and a floor. And this entire room we actually call the thorax. So within this room then, you have your two lungs and your heart. So far, so good. But I haven't done a very nice job of actually showing you where the air goes. I've just kind of pointed that it goes through the two lungs, but you don't actually get to see where it goes after that. So I'm going to erase a lot of this."
Health,"I'm going to reveal to you what it would look like if you could slip on some X-ray glasses and look at your two lungs. This is kind of what it would look like. You've got all this interesting architecture. And the easiest way to think about this, probably the simplest way to think about this, is to imagine a tree. So imagine a tree, and that tree has been flipped upside down. So you've got all these branches off that tree. And they're branching and branching."
Health,"And if you flip this tree upside down, you start seeing that it looks a lot like what we have in our lungs. Our lungs basically look like a flipped upside down tree. And we even call it that. We even call this entire structure, we call it a bronchial tree. So when you look at the lungs and they look kind of messy or complicated, just think of them as an upside down bronchial tree, and all of a sudden it'll look much simpler. Basically in the middle, you've got this nice trunk. Right? This is our trunk."
Health,"And then it starts kind of branching from there. So air goes down this main trunk, this trachea, and then it kind of starts splitting up. And each of these colored regions-- the green region or the purple region-- serves a different lobe. So this green region serves the lower lobe down here. The purple serves the upper lobe."
Health,"And on this side, you've got an upper, a middle, and a lower Now I know it looks a little bit strange, because you've got some green branches in what should be the middle lobe, like right here. You've got some orange branches in what looks like the upper lobe, like right there. But what you have to remember-- and this is kind of tricky to do and just try to play with it in your head-- is that what you have is basically a three-dimensional lung."
Health,"So you have to imagine that we are only looking at it from the front side. But, of course, that middle lobe does go back. And if it went back, then you'd make perfect sense of why the orange branches are where they're at. Now let me continue the air journey, because I want to make sure we finish it off. So let's say we take a little branch like this, we expand it. We keep zooming into it, zooming into it, zooming into until it's microscopic."
Health,"You can't see it with your eyes anymore, but you could see it under a microscope. It would look like this. It would basically, under a microscope, look like a bunch of little sacs like this. And these sacs, we call these alveoli. Alveoli. And the air actually kind of runs into the alveoli. It has a dead end, and then it comes back around. And then you breathe it out. So that's how breathing works. The air goes all the way in through your mouth, down to the alveoli, takes a U-turn, and then goes back out."
Health,"But before it does that, before it leaves, very close to the alveoli is blood. And let's say blood is coming this way and going that way. And what will happen is that actually into the blood will go oxygen. Oxygen will actually go into the blood. And out of the blood will be waste. So you'll have some carbon dioxide waste that your cells have been making. And that waste actually then gets thrown back into the alveoli."
Health,"So now you can see how oxygen gets from the outside world, gets breathed in through the lungs when you inhale, gets down into the alveoli, exchanges with the blood, and then you exhale and let all that carbon dioxide out.."
Health,"Now Jack came across, a long time ago, a famous, now famous beanstalk. So this beanstalk was growing and growing and had these huge leaves. And actually Jack used these leaves to make his way up this beanstalk. And so, this is how this beanstalk became very famous. Because it basically allowed Jack to use it like a ladder. Now the part that we don't hear about is what was going on between Jack and the beanstalk. He was exercising, right? So he was actually making a lot of carbon dioxide."
Health,"He was making a lot of this gas, this carbon dioxide gas, as kind of a waste product as he was running, scampering up the beanstalk. And the beanstalk was helping him physically, but also was actually providing him with very precious oxygen. In fact, if the beanstalk didn't do that, he may not have even made it. And we also, we don't know for sure, but we think that perhaps some of this story may have taken place during the day. And in fact, we know that sunlight is quite important for this process."
Health,"And we think that this process, the name that we give it for the beanstalk anyway, is photosynthesis. And so what is really happening-- we're actually going to kind of write it out here-- between Jack and the beanstalk, and really between all plants and animals? What is this process between them? We know that on the one hand, you have beanstalks doing photosynthesis, and on the other hand, you have folks like Jack doing cellular respiration. And there's this really kind of interesting symbiosis."
Health,"And by that I just mean that the two are kind of relying on each other to really work. So you kind of need both of them to work well. And so let's actually take a moment to write out these processes that are happening between Jack and the beanstalk. So let's start with the process of photosynthesis, the beanstalk. So on the one hand, you've got what? You've got water because, of course, the beanstalk needs water, and you've got carbon dioxide. And I'm going to do carbon oxide in orange."
Health,"So it's taking in water and carbon dioxide. And it's going to put out, it's going to actually take these ingredients if you want to think of it as kind of cooking, it's going to take these ingredients and it's going to put out. It's going to put out what? Oxygen and glucose. So I'll put glucose up top and oxygen down below. So these are the inputs and outputs of photosynthesis. And on the other side, you've got something very similar. You've got inputs. You've got glucose and oxygen going in."
Health,"You're going to start seeing some serious similarities here. You've got glucose and oxygen going in. So Jack is taking in those two things. And he is again, of course, processing them. And he's putting out water and carbon dioxide. So this looks really, really nice, right? Looks perfect actually. Because everything is nice and balanced. And you can see how it makes perfect sense that, not only did Jack need the beanstalk, but actually it sounds like the beanstalk needed Jack, based on how I've drawn it."
Health,"Now remember, none of this would even happen if there was no sunlight. So we actually need light energy. In fact, that's the whole purpose of this, right? Getting energy. So you have to have some light energy. I'm going to put a big plus sign, and I might even circle it because it's so important. I don't want you to lose track of it. And on the other side, of course, Jack is getting something as well. He's getting chemical energy. In fact, he's using the chemical energy to help him climb the beanstalk."
Health,"And so the chemical energy comes in the form of what we call ATP, which is just a molecule of high energy. And so Jack and the beanstalk are basically going from light energy to chemical energy using these two equations. Now here's the part that people don't always appreciate. And I'm actually going to take just a moment to show you that this isn't the full story. There's actually something else going on as well. And that is that there's actually some cellular respiration happening on the plant's side."
Health,"So remember, not only does the human, or the Jack, need energy, but so does the plant. The plant needs energy as well. And in fact, if it takes in light energy right here, it needs to find a way to actually, eventually get some chemical energy itself, so that it can do all the things it needs to do. It doesn't need to run because plants don't move in that sense, but it might need to make new roots, and may need to make a flower, and all these things take energy."
Health,"So actually, photosynthesis is happening during the day, but at all times plants are also capable of doing cellular respiration, just like humans are. So humans and plants have actually more in common than you might think. So, this brings up an obvious question. Why in the world would a plant send its glucose and oxygen this way, when it needs it itself? You know, why would it actually get rid of it? Well, the truth is, that the glucose ends up oftentimes in fruits and vegetables that we eat."
Health,"But as far as the oxygen goes, it makes an excess of oxygen. So there is actually enough oxygen to go both to us, or to Jack and to be used by itself. So it actually has an excess of oxygen that it's making. So this is actually kind of interesting and good to know. Now if you think about it, if I was to, let's say sketch out a planet. Let's draw a little planet over here, and ask you the question."
Health,"If this was your planet Earth, and you've got thousands, instead of just one Jack, let's say now you have thousands of Jacks and thousands of beanstalks, in fact, not even thousands. Let's say billions, because really, that's what we have. We have a planet full of humans, and full of other animals, and full of plants. What would the atmosphere look like? This is the atmosphere. What would the atmosphere look like? Well you'd guess that the atmosphere is gas."
Health,"And so what would those gases be? Well, the way I've drawn things again, it looks like I've got lots of oxygen and lots of carbon dioxide. So I would say well, I guess there must be, I don't know, maybe 50-50 carbon dioxide and oxygen based on what we know so far. And the truth is, that's actually not true."
Health,"That if you actually look at air, if you actually break down the atmosphere or air-- I'm just going to write ""air"" here-- if you actually break it down, turns out that the ratios are actually a little different. So for example, oxygen makes up about 21% of our air. This is our air breakdown. And carbon dioxide makes up about less than 1%. So, that leaves you wondering, what the heck is making up all that other parts of air? What is it made of? And in truth, it's about 78% nitrogen."
Health,"Now you know, you've got nitrogen in your proteins, we've got nitrogen in our DNA. So nitrogen is part of us and is part of many, many living things. But nitrogen gas, specifically, is actually N2. And N2, this nitrogen gas, really is not too reactive. It kind of just hangs out by itself, does not like to react with things."
Health,"So, looking at our little atmosphere graph, if you want to now think about it, knowing that we've got very little carbon dioxide and about 21% oxygen-- you could think of oxygen being, let's say, something like that-- well then relative to that nitrogen would be much more. You have much more nitrogen hanging out. And so this is really what our atmosphere looks like. It looks more filled with nitrogen than anything else. And in terms of carbon dioxide, it's just got a little smidge of carbon dioxide."
Health,"Maybe right there. That could be carbon dioxide, maybe even less than that. So this is really what our atmosphere looks like, visually. And the nitrogen again, it's making up the majority. And if you actually wonder where all that nitrogen is coming from, because I didn't mention it in any of the equations, most of that nitrogen has been around, scientists think, since the beginning of when earth even had an atmosphere. And that nitrogen, we're just kind of carrying with us at all times."
Health,"And that's why it just remains around 78%, and will probably remain there for many, many years to come.."
Health,"But already, there are going to be some differences. So for example, you have in your nose, these little yellow nose hairs, and the first question, of course, people think of with nose hairs is what the heck is their purpose? What do they do? And nose hairs are part of our filter system, so we have this great filter system and there's nose hair, and their job is to make sure that all of the kind of large particles of dirt and dust are kind of picked up."
Health,So they're good for getting all the large particles out of the air so it's cleaned up.
Health,"Then you also have this green slime, right? this kind of green mucus that we all kind of make, and this mucus sometimes, you think of it as snot, this snot or mucus is good for small particles, because it's really sticky, and this small particles of dust and dirt are going to glom onto it, and so that is our way of kind of cleaning up the air so that when we breathe in through our nose, the air is basically clean or at least cleaner than it would be otherwise."
Health,"And so of course, if you compared nose air or the air that you breathe in through your nose to air that you breathe in through your mouth, the mouth air will be, of course a little dirtier, because they didn't have that nice filter system. And kind of thinking along the same route, if you think about picking your nose, that would be basically kind of cleaning the filter, right? So that's kind of a new way maybe of thinking about that habit. So air is going to end up going to the back of the throat."
Health,"So air is going to kind of go in this way, and a little molecule of oxygen is going to kind of end up at the back of the throat. And another kind of interesting difference is that already, that oxygen molecule and the air around it is going to be slightly different in other ways. It's going to be cleaner if it went through the nose, but either way, nose or mouth, it's going to be warmer and also more moist. So that's another change. In comparison, on the outside, the air is a little colder and drier."
Health,"So these are some key differences in terms of what's happening to the air. These are two major differences, right? So now the air or little molecule of oxygen has got a choice. It can either go kind of down one of two paths. One, I'm going to draw is going to be into the larynx. This is our larynx right here. And we also call our larynx our voice box, so you might remember that was the name I had mentioned previously, voice box, or larynx, is kind of the more medical word, I guess."
Health,"And sitting over the larynx is the epiglottis. And the epiglottis is basically like a lid kind of protecting the larynx from making sure that food and water don't go into it. Now, there's another tube I just alluded to, and it's sitting right here, and this purple tube, is our esophagus So the esophagus is basically, it's fantastic for things like food and water. You want food and water to go down the esophagus because it's going to lead to the stomach."
Health,"So you want food and water to go that way, but you don't want food and water to go into the larynx. And so you want to make sure that the epiglottis, that lid, is working really well. And if you're swallowing food and water, this epiglottis will literally just kind of close up and protect your larynx. But in this case, that's not happening. We're not actually food and water, we're a little molecule of oxygen, so let's follow that molecule a little bit further down. Let's see what happens to it."
Health,"I'm going to drag up the canvas a little bit. Let's make a little bit of space, and I want to just stop it right there because I want to show you that the air molecule, the oxygen molecule has already kind of made an interesting crossroads. It's actually kind of broken an important boundary, and that's this boundary right here."
Health,"And on the top of this boundary, I've included the larynx and of course, all the other stuff we just talked about-- the mouth and the nose-- and this is considered our upper respiratory tract. So anything above this dashed line is our upper respiratory tract, and then, of course, you can then guess that anything below the line must then be our lower respiratory tract."
Health,"So this is an important boundary because people will talk about the upper and lower tract, and I want to make sure you know what is on which side. So on the top of it, is the larynx and everything above that, and below it is the trachea. Let me label that here. The trachea is right here, the wind pipe or the trachea, and everything below that, which, of course, mainly includes things like the lungs, but as we'll see a few other structures that we're going to name."
Health,"So I'm going to keep moving down, but now you know that important boundary exists. So now let me just make a little bit more space you can see the entire lungs. You can see the molecule is going to go through the trachea, and actually, I have my left lung incompletely drawn. Let me just finish it off right there."
Health,"So we have our right and left lung, right? These are the two lungs, and our air is going to just kind of slowly pass down-- our molecule of oxygen is going to pass down, and it's going to go either into the right lung or the left lung. Now here, I want to make sure I just take a quick pause and show you the naming structure."
Health,"And the important word of the day is the bronchi, which alludes to one, or-- sorry, I screwed it up already-- the bronchi, which alludes to more than one-- sorry about that-- and bronchus, which alludes to one. So bronchi means more than one and bronchus means one. So just keep track of these letters, I and U-S. So if we say that, for example, we are going into this area right here. Let me just choose a new color so it's really clear. This will be our main."
Health,"If we go into this spot-- let's say our air molecule or our oxygen molecule goes this way-- then we would say it's in our left main-- I'm just going to underline as I go-- left main bronchus. That's what we'd call that. And then if it went further, let's say it went down here, then instead of calling it main, I would call it the lobar. That's the word here. So I'd say it's my left lobar bronchus. And then if I wanted to go a little bit further, I could say well now this is my segmental, segmental."
Health,"So these are the words that we use, and this final one would be then my left segmental bronchus. And of course, if we want to talk about two of them, let's say I want to talk about both this guy and this guy, then I would say those are my right segmental bronchi, because now I have to use the top word because it's plural. So that's the naming structure. And another kind of important naming structure you'll sometimes see is primary bronchus, secondary bronchus, and segmental, they call tertiary bronchus."
Health,"So you'll see either one of those, but I'm going to stick to main, lobar, and segmental because I think it's a little bit easier and more intuitive to remember it that way. Now, there are a couple of important, interesting things happening already. So right here, this notch or this point right here, this is our carina. This is our carina. So at the carina, you have your break between the right and left main bronchus. And what I want to point out to you is that this is a little bit more vertical."
Health,"This right-sided one is a little bit more vertical, and the left-sided one is a little bit more lateral. This is a little bit more flat, or lateral. So it's kind of a cool thing to know, which is that if something was to slide down the throat, let's say a penny or a peanut or something was to slide down here, it's more likely to go down this way simply because of gravity."
Health,"So gravity is going to push things towards the right main bronchus more than the left main bronchus because the right main bronchus is a little bit more vertical. This is kind of a fun fact that you now know. And actually, I guess I didn't do this already, but we should actually take a break and make sure we name some of these things. Remember this is called our cardiac notch, and remember that's one clue to kind of telling apart the left and right lung."
Health,"And the other clue we said was the lobes, so of course, the right one has the upper lobe, the middle lobe, and the lower lobe, and the left lung only has the upper and lower. So that's an important clue. I just want to make sure we don't forget our little tricks that we've learned for telling apart the lungs. So I'm going to take a little pause there, and now, I'm going to show you in a sped up version all of the different branch points."
Health,"So for example, here we have just a couple of branch points, one, two, and getting into this segmental bronchi would be the third branch point. But I'm going to speed things along and show you how many more branch points there actually are before we get to the final part of our lung where the gas exchange actually happens, so enjoy."
Health,"[MUSIC - NIKOLAI RIMSKY-KORSAKOV, ""FLIGHT OF THE BUMBLEBEE""] Going back to the very point where we left off, we start with kind of a bronchi, and we said that there is a naming structure for how to name the bronchi, but that's really just the first three branches. And then after the first three branches, all of the orange stuff, all those branches going from branch point 4 all the way down to about branch point 20, those are the conducting bronchioles. So that's the name we give them."
Health,"They're no longer bronchi, they're bronchioles. And so if you see that word just keep that in mind, that we're a little bit further along in the lungs. And then after the conducting bronchioles, you get into a few more branch points, and we call them the respiratory bronchioles. And actually the final I should mention this the final conducting bronchiole, sometimes you'll see this called the terminal bronchiole."
Health,"It's that kind of a bad name because terminal sounds like we're done, but actually we're just done with the conducting bronchioles, and we're still kind of going into the respiratory bronchioles. I guess if I'm only point to one, I should just probably make it singular. And then finally, we get into the alveolar ducts and the alveolar sac, which is kind of a few alveoli put together. And if it's plural as alveoli, then singular just talking about one little part of that sac would be alveolus."
Health,"So that's where our little molecule of oxygen ends up, and this is kind of where it ends up before it's going to participate in gas exchange. Now, this entire area, going from respiratory bronchioles on downwards, this is all called the respiratory zone, and anything above that is considered the conducting zone, so anything above that. And that really includes not just the connecting bronchioles, but conducting bronchioles, and then all the stuff above it."
Health,"So all the bronchi and even the larynx and the mouth and the throat, that's all considered part of the conducting zone. So basically, oxygen is going to come in through the entire conducting zone, everything we just talked about, and it's going to go down into the respiratory zone, and finally our little molecule of oxygen is going to be very happy to finally have made it to the very end of the bronchial tree and is ready for gas exchange now.."
Health,"So I've got my jar here. And I'm actually going to put a little opening on my jar. So let's say there's a little opening there. And I take that opening, and I'm going to just make it kind of a stretched-out neck. So this is my stretched-out neck on my jar. And there's the opening to my jar. And on the other side, what I want to do is actually kind of compare what's going on inside of my jar to what's going on outside of the jar."
Health,"So to make it fair, let me actually try to create a purple box-- kind of a dashed line around an equivalent volume. So this is going to be, basically, a similarly-sized part of the air. And of course, this dashed line is just to show you which part I'm talking about, because, of course, this is an imaginary line. But let's say we're comparing what's going on inside of my blue jar with what's going on inside of this purple dashed line."
Health,"Now, we know that that purple dashed line is kind of capturing a certain amount of the air in the atmosphere. And that air is going to have molecules that are bouncing off of each other. Let's say something like this. And you've got a bunch of random collisions happening. And these collisions-- the more frequently the collisions are happening, the higher the pressure in the air. And in fact, measured pressure in the air is around 760 millimeters of mercury. So that's how we think about air pressure."
Health,"So that's the pressure in the atmosphere. And if I was to measure my jar pressure, it would be, of course, the same thing. It would be 760 millimeters of mercury. And as a quick aside, just thinking about what these molecules are, if there are five of them, then you might say that this is nitrogen, this one is nitrogen, this one is nitrogen, this could be nitrogen, and this one might be oxygen. Because remember, oxygen is about 21% of air."
Health,"And so that might be a fair estimation of what these five molecules could be-- mostly nitrogen. So in the air, we've got nitrogen and oxygen. It's bouncing around in my jar, just as it is in the atmosphere itself. And now let's say I decide to do kind of an interesting experiment. I decide to drop the floor-- just stay with me here-- I drop the floor of my jar. So I actually expand the bottom of my jar. For the moment, don't worry so much about how that could possibly happen."
Health,"Let's just assume that I do creatively somehow kind of drop the floor. And now it looks a little bit lower. So the volume has gone up in my jar. And actually, simultaneously, I should mention-- I just want to mention here that this door, or opening, of my jar is closed at the moment. So my opening, I've put a lid on it. So that's closed, and my floor just got a little bit lower. So the volume has gone up. That's the big change, right? Actually, let me write that up here in the corner."
Health,"I'm just going to erase some of these molecules to create some space. And the first thing I want to mention is that the volume has gone up in my jar. So all of the green stuff I write in the corner is going to be from the jar's perspective. If the volume goes up now-- if that's the case, then these molecules inside the jar, they're excited. They've got more room to kind of run around and play and not bump into each other."
Health,"So if they're not bumping into each other as much-- because of course, they've got all this extra space down here-- then the pressure on the inside of the jar is going to go down, right? Because there are less collisions happening. So now we've got, let's say, a slight decrease. It went to 757. So a little bit less than what's on the outside. So because the volume went up, the pressure went down. And again, that's because you have fewer collisions. And the new pressure is 757, which is a positive number."
Health,"But sometimes people refer to this as negative pressure, or a vacuum. And the reason they're saying that is because they're saying, well, relative to 760, relative to this number, 757 is 3 points lower. And so in that sense, it's negative. So if you actually want to compare them to each other, you'd say, well, 757 minus 760 is negative 3. And that would be a negative number. But for the time being, I'm just going to leave it in the numbers we have, which is 757. Now, let's say that I open this door."
Health,"This opening is now open. If I open up this opening, what will happen? Well, we have all this extra space down here I circled, but I'm just going to remove this for the time being-- all this extra space. And molecules, of course, are being knocked around all the time. So these collisions are happening always. And some molecules are going to get knocked perfectly so that they actually move into the jar. Let's say it goes in like this. So you're going to get some molecules that go in."
Health,"And in fact, you might have some molecules that get knocked right out. So it's going to happen constantly. But overall, what's going to be the net difference? Well, let's say I leave this and I walk away and do my own thing for a minute and come back. I'm going to notice that there are actually extra molecules on the inside of my jar, because there's more space, less crowding in my jar because of all that extra volume I created. So over time, there's going to be a few extra molecules in my jar."
Health,"And maybe I got lucky, and this one's an oxygen molecule. So I've got extra molecules on the inside. And these molecules-- so actually, that would be, I guess, the next step, is that air molecules move in. And these molecules are now going to do what molecules do, which is kind of bounce off of each other. So they start bouncing off of each other. And all of a sudden, now you've got-- let's say this guy collides over here as well, and maybe there's some bouncing and this collides over here."
Health,"So now you've got-- because you've got six molecules on the inside and the same volume, the pressure on the inside has gone up. So pressure has gone up on the inside of the jar, simply because there are more molecules in there now. So even though you had more volume initially, you've kind of filled it up with more molecules. So the pressure goes up, let's say to 760 millimeters of mercury. So now it's gone back up. So this is my new pressure."
Health,"And this all happened-- this whole kind of series of events happened because I decided to move the floor. Now, what would happen if I decide to move it back? Let's say I decide to go back to the original floor size. And I get rid of this lower line, and I raise the floor back up. And so now it looks something like this. Well, now the volume-- this is kind of the new first step, what's going to happen. The volume has gone down. That's obvious, because I just moved the floor purposefully."
Health,"And I've got six molecules in my jar. And they're thrashing around, bumping into each other. But they've got less space to do it in. So the pressure is going to go up because there are more collisions. They're bumping into each other more. So the pressure is going to go up. Pressure is going to go up now to, let's say, 763 millimeters of mercury. Because it was 760. And at this point, let's say this is closed up. And so the pressure on the inside is 763 millimeters of mercury. Let me erase this."
Health,"And that's because, again, you have more molecules, but you reduced the volume. So then the pressure on the inside is actually now higher than the outside pressure. I mean, the outside pressure is always going to be around 760. And that's because the atmosphere is just enormous, right? So the movement of a few molecules this way or that way is really not going to change the amount of collisions that are happening in the atmosphere. That's always going to stay the same."
Health,"And so if I was to open this up-- open this door up-- then some molecules, of course, are going to be bouncing around, bouncing around. And some of these things might kind of bounce out. So some molecules might kind of bounce out. And overall, again, on the whole, you're going to have more molecules bouncing out than bouncing in because you have more collisions happening on the inside. And, again, when I say more collisions, in your mind, I want you to think of higher pressure."
Health,"So if there's higher pressure on the inside and more collisions happening on the inside, you're going to have more things bouncing off each other, and molecules are going to be sent outside. So the next step I could write in would be air molecules. Air molecules move out. So the final point is that if air molecules are moving out-- let's say just by random chance, this oxygen molecule happened to be the one that got sent away. So this one kind of got knocked out."
Health,"Then you have-- let me try to erase all this to clear it up-- then you have five molecules, again, on the inside. And you have the same volume that we initially started out with. So the pressure on the inside goes back to what it was in the first place. The pressure falls to 760. And the reason that I say exactly 760 is because this process in step three will continue until the number of collisions on the inside and outside of the jar are equal."
Health,"So this is kind of the process-- and actually, I forgot to mention. When we were back at 763, sometimes people call this positive pressure for the same reason they called it negative before. Because all they're doing is they're comparing 763 to atmospheric pressure, which is 760, and saying, wow, that's a plus 3. That's a little bit positive."
Health,"And so when you compare things relatively, you use words like ""positive"" and ""negative."" But if you're using just the total number in kind of absolute terms, then you would stick to 757 or 763. Now, what does all of this has to do with us? What does a jar and an opening have to do with human beings? Well, let me just show you that by simply changing my drawing a little bit, you'll see what this has to do with us."
Health,"Now, instead of having all the molecules inside the jar-- I know that you know that they're there-- I can actually erase all this. And maybe I can change the shape of this a little bit to help you see what this could be. So let's say I make that like this and start drawing in like that. I'm going to keep all of this kind of the same in terms of the way it looks. Maybe like that. And you can see now, instead of a jar, what I'm creating for you are a pair of lungs. So this is a pair of lungs, left and right."
Health,"This'll be right and this'll be left. And it'll look something like this. And this one might go up like that around that cardiac notch, and go like this. And then we have, of course, the opening-- which, if instead of calling it an opening, I can call it a mouth, this would be my mouth. And I could erase the word ""opening"" completely. And I think you'll start seeing how this is basically what happens in our body. So our head represents the opening of this. And this could be the nose."
Health,"And this could be the head-- kind of a flat head I've drawn here. But you get the idea, I think. So there's your nose and there's your ear. And basically, air is coming in the mouth and going into the lungs and back out of the lungs. And what we call this process is ""inhalation."" So when you increase the volume, we call this ""inhaling."" So if you've ever wondered exactly what happens when you inhale air, there it is."
Health,"And when you close up the lungs and air molecules move out, we call that ""exhaling."" Actually, I should probably try to make it look the same. They're both equally important. So I'll draw them the same way. Exhaling. And now you can see how inhaling and exhaling happen. So with every breath, this is the process. You kind of subtly change the volume, and all of a sudden, the pressure changes. Air moves in and out.."
Health,"And let me begin by telling you that in the middle of your chest, you have this enormous kind of bone that goes down. And I'm drawing it out of proportion just to make it very clear where this bone is. But you can go ahead and feel on your own body this bone, which we call either the breastbone, or the more technical name is the sternum. So I'll write that down here. The sternum is this middle bone, and all the ribs on both sides attach there. So you've got a total of 12 ribs and seven pairs of them."
Health,"Actually, I should say 12 pairs of ribs. I don't want you to think there are 12 total. We actually have 24 total and seven pairs of the ribs. So 14 ribs actually attach directly to this sternum bone. So in white, these are the ribs. And between the ribs, you actually have muscle. So I'm going to draw in some of these muscles between the ribs. And these muscles are all going to have their own nerve that allows them to contract."
Health,"So these muscles are controlled by your brain, and their name-- let me just jot down here on the side-- is intercostal muscle. And inter just means between, so this is the name of the muscle. And costal refers to the ribs. So when you see that word costal, you'll know we're talking about the ribs. So what's between the ribs is these muscles, intercostal muscles. And they are going to start moving outwards when your brain says, hey, I want to take a deep breath. So these muscles are going to contract."
Health,"The ribs, I should say, are going to move outwards. So these go out. And you also have-- let me just make a little bit of space on this canvas-- another muscle that kind of rides down here and has kind of an upside down U shape to it. So I'm drawing it kind of like a dome. You can think of it as a dome. And this dome is the floor-- if you remember, we talked about the floor of the thorax. So this is, of course, our diaphragm muscle. So we've got our diaphragm muscle."
Health,"And this one when it contracts, instead of going out, it's going to go down. So it's going to kind of flatten out. And I can actually draw this. If you can now just stick with me for a moment, I'm going to erase this dome-like shape. And I'm going to draw what it looks like as it contracts. So when it contracts, it's actually going to be more flat. And this flat diaphragm, as you can see, is now further down than it used to be."
Health,"And as it goes down, all of the structures that are inside this space-- so the two lungs. And of course, I didn't draw the heart here. But the heart would be kind of in this cardiac notch. If you want, maybe I could even draw that heart here. They're all going to kind of physically move down. So this is our heart and our lungs. They're physically going to be kind of drawn downwards and out. They are going to also move out as the intercostal muscles move So you have expansion of these lungs."
Health,"That's basically the idea. And if you were to kind of zoom in on this to kind of see exactly what this expansion looks like, when I say you have more volume in the lungs, really what I should be saying, if I wanted to be more exact, is that all the alveoli-- if these are the alveoli, let's say this is another branch. And this is another alveoli right here. All these alveoli, they are actually expanding. And you have about 500 million alveoli. If you can just kind of fathom how big a number that is."
Health,"It's an enormous number of alveoli. And if I was actually drawing them, I would be here drawing forever. It would take forever to write out this many different alveoli. But basically what happens is that when the ribs go out and the diaphragm moves down, these alveoli are actually being pulled out. They're actually being pulled outwards, so they are actually going to be getting larger in size. They literally look like they've grown in size, and this is what they look like."
Health,"And actually, if you were to take an even closer look, you'd see that these alveoli have around them a bunch of protein. The cells around them have a bunch of protein, and this protein is called elastin. And you can guess what elastin might do. It has kind of a similar sound to the word elastic. And elastin is basically kind of like a rubber band, so you can kind of think of elastin as a rubber band."
Health,"And when the muscles move down and out and the alveoli are pulled open-- let me actually now scroll up, because you can kind of go back to the idea of inhaling-- what is happening, then? Well, you have a couple things happening. One, you have muscles-- I'll just write muscles contracting. And when I say muscles, you know I'm talking about all those intercostal muscles in your diaphragm. And as a result of the muscles contracting, you have now the alveoli are stretched open."
Health,"So those rubber bands, those elastin proteins, are literally physically being stretched opened. And keep that in mind, because what's going to happen then is when the muscles relax, which is what happens when you exhale, what do you think is going to happen to that elastin? Well, if it's like a rubber band, if that's what I'm saying it's going to be like, then the alveoli are going to recoil. And that's actually the driving force for why the volume goes back down."
Health,"So if you have a bunch of rubber bands that you're stretching out-- let me actually bring up the picture. You'll see it really clearly. If you're physically kind of using your muscles to help pull this stuff open, then the moment that you stop pulling open, the moment that you stop contracting those muscles now that you have a nice big volume, what's going to happen? Well, all these elastin molecules are going to snap back. Let me do it with a different color. Let's do this color."
Health,"They're going to snap back like this. All that protein is going to want to snap back into the original size. And when they do, this thing gets smaller. So my alveoli goes back to its original size, which was much smaller than this. Let me actually just quickly show that and show you that even though contraction is what opened up things, it's the recoil that brings things back down to their normal size. And let me erase this to make it kind of a neater drawing. So you can see it now."
Health,"Inhaling, the way that we actually increase the volume, is by pulling things open through contraction. And this actually requires energy. Remember, you can't contract a muscle without spending chemical energy. So this takes chemical energy, and we usually think of this molecule ATP as the specific type of chemical energy we're going to use. And to exhale, when you reduce the volume, it's going to be driven by this elastic recoil. So that's a type of elastic potential energy."
Health,"So this process of inhaling and exhaling is really a little different from each other. On the one hand, you're using ATP. You're actually burning through these molecules. And then when you exhale, you're actually not using chemical energy anymore. You're just using that elastic potential energy, kind of the same sort of energy that you can imagine you would have if you snap a rubber band. So let's stop there, and we'll pick up in the next video.."
